	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)	CLUSTER	PREPROCESSED_SENTENCE
S36-PMC3760821	PMC3760821	9/2013	S36-PMC3760821	['additionally, there is EMERGING EVIDENCE DEMONSTRATING an ASSOCIATION between foetal and early childhood Vitamin D deficiency and later Adult disease processes, such as multiple sclerosis, cardiovascular disease, schizophrenia, certain cancers and other Autoimmune diseases such as t1dm and lupus[16].']	[('INCOMPLETE_EVIDENCE', 23), ('INCOMPLETE_EVIDENCE', 41), ('SUPERFICIAL_RELATIONSHIP', 58)]	3	[('CHEBI_27300', 'vitamin D', 105, 'vitamin D'), ('UBERON_0007023', 'adult organism', 136, 'adult'), ('UBERON_0001442', 'skeleton of manus', 254, 'autoimmune')]	0	['additionally, foetal childhood   disease processes, sclerosis, cardiovascular disease, schizophrenia, cancers autoimmune diseases t1dm lupus[16].']
S25-PMC3798907	PMC3798907	8/2013	S25-PMC3798907	['given the REPORTED age RELATED DIFFERENTIAL responsiveness of Vitamin E on Human Th-Cell Responses [4,8], a secondary AIM of the study was TO INVESTIGATE the in vitro EFFECTS of Vitamins E and C on Adult Peripheral Blood Mononuclear Cell (Pbmc) responses.']	[('INCOMPLETE_EVIDENCE', 10), ('SUPERFICIAL_RELATIONSHIP', 23), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 31), ('QUESTION_ANSWERED_BY_THIS_WORK', 118), ('QUESTION_ANSWERED_BY_THIS_WORK', 139), ('SUPERFICIAL_RELATIONSHIP', 167)]	6	[('CHEBI_27300', 'vitamin D', 62, 'vitamin E'), ('NCBITaxon_9606', 'Homo sapiens', 75, 'human'), ('CL_0000545', 'T-helper 1 cell', 81, 'Th-cell'), ('GO_0001783', 'B cell apoptotic process', 81, 'Th-cell responses'), ('CHEBI_27300', 'vitamin D', 178, 'vitamins E'), ('CHEBI_18245', 'carboxylato group', 193, 'C'), ('PR_000004900', 'complement C3', 193, 'C'), ('UBERON_0007023', 'adult organism', 198, 'adult'), ('CL_0000111', 'peripheral neuron', 204, 'peripheral blood mononuclear cell'), ('UBERON_0012101', 'perinatal stage', 204, 'peripheral blood'), ('GO_0031097', 'medial cortex', 221, 'mononuclear'), ('CL_0002246', 'peripheral blood stem cell', 239, 'PBMC')]	0	['given age responsiveness  human th-cell responses [4,8], secondary  c  peripheral blood mononuclear cell (pbmc) responses.']
S68-PMC3798907	PMC3798907	8/2013	S68-PMC3798907	['Vitamin E supplementation of Adult pbmc\nwhen the EFFECTS of Vitamin E supplementation were tested on pbmc responses, UNLIKE the results for cbmc, there were no consistent trends or significant differences in Proliferation induced by the set of T-Cell stimuli (figure 2andtable 1).']	[('SUPERFICIAL_RELATIONSHIP', 49), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 117)]	2	[('CHEBI_28384', 'vitamin K', 0, 'Vitamin E'), ('UBERON_0007023', 'adult organism', 29, 'Adult'), ('CHEBI_27300', 'vitamin D', 60, 'vitamin E'), ('GO_0008283', 'cell proliferation', 208, 'proliferation'), ('CL_0000084', 'T cell', 244, 'T-cell')]	0	['vitamin e supplementation  pbmc\nwhen  supplementation pbmc responses, results cbmc, proliferation induced set t-cell stimuli (figure 2andtable 1).']
S122-PMC3798907	PMC3798907	8/2013	S122-PMC3798907	['ALTHOUGH the main FOCUS of our work was the supplementation of cbmc, we included a parallel study of Adult pbmc TO EXAMINE the EFFECT of the same in vitro Vitamin E supplementation on Adult Pbmc IN LIGHT OF the REPORTS of age RELATED differential responsiveness.']	[('ANOMALY_CURIOUS_FINDING', 0), ('QUESTION_ANSWERED_BY_THIS_WORK', 18), ('QUESTION_ANSWERED_BY_THIS_WORK', 112), ('SUPERFICIAL_RELATIONSHIP', 127), ('PROBABLE_UNDERSTANDING', 195), ('INCOMPLETE_EVIDENCE', 211), ('SUPERFICIAL_RELATIONSHIP', 226)]	7	[('UBERON_0007023', 'adult organism', 101, 'adult'), ('CHEBI_27300', 'vitamin D', 155, 'vitamin E'), ('UBERON_0007023', 'adult organism', 184, 'adult'), ('UBERON_2005026', 'primary head sinus', 190, 'PBMC')]	0	['although main supplementation cbmc,  pbmc  supplementation  pbmc age responsiveness.']
S125-PMC3798907	PMC3798907	8/2013	S125-PMC3798907	['we FOUND NO CONVINCING evidence of differential responsiveness of cbmc and Adult Pbmc to Vitamin E supplementation; HOWEVER the dose of Vitamin E used in THE current study was CONSIDERABLY LESS than that REPORTED in PREVIOUS work [4].']	[('INCOMPLETE_EVIDENCE', 3), ('INCOMPLETE_EVIDENCE', 9), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 116), ('QUESTION_ANSWERED_BY_THIS_WORK', 154), ('ANOMALY_CURIOUS_FINDING', 176), ('INCOMPLETE_EVIDENCE', 189), ('INCOMPLETE_EVIDENCE', 204), ('INCOMPLETE_EVIDENCE', 216)]	8	[('UBERON_0007023', 'adult organism', 75, 'adult'), ('UBERON_2005026', 'primary head sinus', 81, 'PBMC'), ('CHEBI_27300', 'vitamin D', 89, 'vitamin E'), ('CHEBI_27300', 'vitamin D', 136, 'vitamin E')]	0	['responsiveness cbmc  pbmc  supplementation; dose  [4].']
S139-PMC3798907	PMC3798907	8/2013	S139-PMC3798907	['a SMALL number ( n = 40) of Adult Pbmc samples were obtained to investigate a POSSIBLE age RELATED differential responsiveness to Vitamin E. consequently the concentrations of Ascorbate and Α-Tocopherol used to supplement these pbmc cultures, was the same as that used to supplement cbmc cultures, HOWEVER these levels are lower than those FOUND in the Plasma of healthy Adults, which COULD EXPLAIN the LACK OF EFFECTS SEEN in pbmc cultures.']	[('INCOMPLETE_EVIDENCE', 2), ('INCOMPLETE_EVIDENCE', 78), ('SUPERFICIAL_RELATIONSHIP', 91), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 298), ('ANOMALY_CURIOUS_FINDING', 298), ('INCOMPLETE_EVIDENCE', 340), ('INCOMPLETE_EVIDENCE', 385), ('PROBABLE_UNDERSTANDING', 391), ('INCOMPLETE_EVIDENCE', 403), ('SUPERFICIAL_RELATIONSHIP', 411), ('INCOMPLETE_EVIDENCE', 419)]	11	[('UBERON_0007023', 'adult organism', 28, 'adult'), ('UBERON_2005026', 'primary head sinus', 34, 'PBMC'), ('CHEBI_27300', 'vitamin D', 130, 'vitamin E'), ('CHEBI_22651', 'ascorbate', 176, 'ascorbate'), ('CHEBI_27725', 'butin', 190, 'α-tocopherol'), ('UBERON_0001969', 'blood plasma', 353, 'plasma'), ('UBERON_0007023', 'adult organism', 371, 'adults')]	0	['n = 40)  pbmc samples age responsiveness . concentrations ascorbate α-tocopherol supplement pbmc cultures, supplement cbmc cultures, levels plasma healthy pbmc cultures.']
S148-PMC3798907	PMC3798907	8/2013	S148-PMC3798907	['in THE CURRENT STUDY, the EFFECTS of in vitro Vitamin E supplementation on cbmc and pbmc Effector cytokine responses did DIFFER, BUT the EFFECTS of in vitro Vitamin C supplementation were broadly SIMILAR in neonates and Adults.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 3), ('SUPERFICIAL_RELATIONSHIP', 26), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 121), ('ANOMALY_CURIOUS_FINDING', 129), ('SUPERFICIAL_RELATIONSHIP', 137), ('SUPERFICIAL_RELATIONSHIP', 196)]	6	[('CHEBI_27300', 'vitamin D', 46, 'vitamin E'), ('CHEBI_35224', 'effector', 89, 'effector'), ('CHEBI_33229', 'vitamin (role)', 157, 'vitamin'), ('CHEBI_18245', 'carboxylato group', 165, 'C'), ('UBERON_0007023', 'adult organism', 220, 'adults')]	0	['study,  supplementation cbmc pbmc effector cytokine responses differ, vitamin c supplementation neonates .']
S134-PMC3814422	PMC3814422	10/2013	S134-PMC3814422	['by way of analogy, in a study of Vitamin D and Adult Lung function we FOUND that, WHILST there were APPARENT ASSOCIATIONS with dietary Vitamin D intake, there was NO EVIDENCE for an association with Blood 25(Oh)D concentrations29.']	[('INCOMPLETE_EVIDENCE', 70), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 82), ('ANOMALY_CURIOUS_FINDING', 82), ('ANOMALY_CURIOUS_FINDING', 100), ('SUPERFICIAL_RELATIONSHIP', 109), ('INCOMPLETE_EVIDENCE', 163)]	6	[('CHEBI_27300', 'vitamin D', 33, 'vitamin D'), ('UBERON_0007023', 'adult organism', 47, 'adult'), ('UBERON_0002048', 'lung', 53, 'lung'), ('CHEBI_27300', 'vitamin D', 135, 'vitamin D'), ('UBERON_0000178', 'blood', 199, 'blood'), ('CHEBI_71657', 'versiconol acetate', 205, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 205, '25(OH)D')]	0	['  lung that, dietary  intake, blood 25(oh)d concentrations29.']
S8-PMC3827489	PMC3827489	10/2013	S8-PMC3827489	['DEFICIENCY of Vitamin D causes osteomalacia, leading to growth retardation and Skeletal deformities in children and osteoporosis in Adults1).']	[('IMPORTANT_CONSIDERATION', 0)]	1	[('CHEBI_27300', 'vitamin D', 14, 'vitamin D'), ('UBERON_0004288', 'skeleton', 79, 'skeletal'), ('UBERON_0007023', 'adult organism', 132, 'adults1')]	0	['deficiency  causes osteomalacia, retardation skeletal deformities children osteoporosis ).']
S22-PMC3827489	PMC3827489	10/2013	S22-PMC3827489	['ALTHOUGH Vitamin D deficiency IS KNOWN to be prevalent in Adults, epidemiologic data on the prevalence of Vitamin D deficiency are LACKING in korean infants, children, and adolescents.']	[('ANOMALY_CURIOUS_FINDING', 0), ('INCOMPLETE_EVIDENCE', 30), ('FULL_UNKNOWN', 131)]	3	[('CHEBI_27300', 'vitamin D', 9, 'vitamin D'), ('UBERON_0007023', 'adult organism', 58, 'adults'), ('CHEBI_27300', 'vitamin D', 106, 'vitamin D')]	0	['although  epidemiologic  korean infants, children, adolescents.']
S70-PMC3827489	PMC3827489	10/2013	S70-PMC3827489	['IN CONTRAST, a cochrane review REPORTED that Vitamin D supplementation in patients diagnosed with tuberculosis did not alter the rates of Sputum smear Conversion in Adults or body weight in children47).']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('INCOMPLETE_EVIDENCE', 31)]	2	[('CHEBI_27300', 'vitamin D', 45, 'vitamin D'), ('UBERON_0007311', 'sputum', 138, 'sputum'), ('GO_0006936', 'muscle contraction', 151, 'conversion'), ('UBERON_0007023', 'adult organism', 165, 'adults')]	0	['contrast, cochrane  supplementation patients diagnosed tuberculosis alter rates sputum smear conversion  children47).']
S35-PMC3888066	PMC3888066	12/2012	S35-PMC3888066	['brief survey of potential maternal sources of Vitamin A\n\nexplanation of rda for Vitamin A in foods\nthe RECOMMENDED daily allowance (rda) for Vitamin A in foods is defined as the amount needed to provide 97% or more of all groups with a sufficient quantity of Vitamin A to stay healthy.33since male Adults have the highest REQUIREMENT for Vitamin A, which is 3,000 iu, the rda is calculated to this group (table 2).']	[('FUTURE_WORK', 103), ('IMPORTANT_CONSIDERATION', 322)]	2	[('PR_000017319', 'vacuolar protein sorting-associated protein 13A', 46, 'Vitamin A'), ('CHEBI_27300', 'vitamin D', 80, 'vitamin A'), ('CHEBI_27300', 'vitamin D', 141, 'vitamin A'), ('CHEBI_27300', 'vitamin D', 259, 'vitamin A'), ('UBERON_0007023', 'adult organism', 298, 'adults'), ('CHEBI_27300', 'vitamin D', 338, 'vitamin A')]	0	['brief survey maternal sources vitamin a\n\nexplanation rda  foods\nthe daily allowance (rda)  foods amount 97% quantity  stay healthy.33since male  3,000 iu, rda (table 2).']
S214-PMC4113768	PMC4113768	7/2014	S214-PMC4113768	['we THEREFORE AIMED TO DETERMINE WHETHER seasonal Vitamin D deficiency occurs in two healthy young Adult populations with moderate or dark skin pigmentation in cape town, WHETHER this had an EFFECT on the number and function of Circulating Blood Cells, their ability to Control to hiv-1 infection and WHETHER Vitamin D supplementation modifies the investigated responses.']	[('PROBABLE_UNDERSTANDING', 3), ('QUESTION_ANSWERED_BY_THIS_WORK', 13), ('QUESTION_ANSWERED_BY_THIS_WORK', 19), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 32), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 170), ('SUPERFICIAL_RELATIONSHIP', 190), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 300)]	7	[('CHEBI_27300', 'vitamin D', 49, 'vitamin D'), ('UBERON_0007023', 'adult organism', 98, 'adult'), ('CL_0000080', 'circulating cell', 227, 'circulating'), ('CL_0000081', 'blood cell', 239, 'blood cells'), ('UBERON_0000178', 'blood', 239, 'blood'), ('GO_0065007', 'biological regulation', 269, 'control'), ('CHEBI_27300', 'vitamin D', 308, 'vitamin D')]	0	['seasonal  occurs healthy young  populations dark skin pigmentation cape town, circulating blood cells, ability hiv-1 infection  supplementation modifies responses.']
S223-PMC4113768	PMC4113768	7/2014	S223-PMC4113768	['conclusions: the MAJORITY of healthy young Adults with moderate or dark skin pigmentation in cape town become Vitamin D deficient in winter.']	[('PROBABLE_UNDERSTANDING', 17)]	1	[('UBERON_0007023', 'adult organism', 43, 'adults'), ('CHEBI_27300', 'vitamin D', 110, 'vitamin D')]	0	['conclusions: healthy young  dark skin pigmentation cape town  winter.']
S321-PMC4113768	PMC4113768	7/2014	S321-PMC4113768	['AT PRESENT, THERE ARE NO DATA about Vitamin D (vd) supplementation, osteopenia and bone Mineral density (bmd) in Adult burn patients.']	[('INCOMPLETE_EVIDENCE', 0), ('FULL_UNKNOWN', 12)]	2	[('CHEBI_27300', 'vitamin D', 36, 'vitamin D'), ('CHEBI_46662', 'mineral', 88, 'mineral'), ('UBERON_0007023', 'adult organism', 113, 'adult')]	0	['present,  (vd) supplementation, osteopenia bone mineral density (bmd)  burn patients.']
S512-PMC4113768	PMC4113768	7/2014	S512-PMC4113768	['randomised controlled trials of Vitamin D supplementation in children with asthma for PREVENTION of exacerbation and uri HAVE REPORTED positive results; such trials have not previously been conducted in Adults.']	[('SUPERFICIAL_RELATIONSHIP', 86), ('INCOMPLETE_EVIDENCE', 121)]	2	[('CHEBI_27300', 'vitamin D', 32, 'vitamin D'), ('UBERON_0007023', 'adult organism', 203, 'adults')]	0	['randomised  supplementation children asthma exacerbation uri positive results; .']
S631-PMC4113768	PMC4113768	7/2014	S631-PMC4113768	['; kiely, m.\nbackground: obesity is a RISK FACTOR for low circulating 25-Hydroxy Vitamin D (25(Oh)D), which is the BIOMARKER of Vitamin D status, and there are CONSISTENT negative ASSOCIATIONS between 25(Oh)D and measures of adiposity in Adults and children.']	[('SUPERFICIAL_RELATIONSHIP', 37), ('SUPERFICIAL_RELATIONSHIP', 114), ('INCOMPLETE_EVIDENCE', 159), ('SUPERFICIAL_RELATIONSHIP', 179)]	4	[('CHEBI_62218', '23,24-dihydrocucurbitacin D', 69, '25-hydroxy vitamin D'), ('CHEBI_71657', 'versiconol acetate', 91, '25(OH)D'), ('CHEBI_27300', 'vitamin D', 127, 'vitamin D'), ('CHEBI_71657', 'versiconol acetate', 200, '25(OH)D'), ('PR_000006444', 'diacylglycerol kinase delta', 206, 'D'), ('UBERON_0007023', 'adult organism', 237, 'adults')]	0	['; kiely, m.\nbackground: obesity circulating 25-hydroxy vitamin (25(oh)d),  status, 25(oh)d adiposity  children.']
S668-PMC4113768	PMC4113768	7/2014	S668-PMC4113768	['; dyall, l.; kepa, m.\nbackground: POSSIBLE CONSEQUENCES of low Vitamin D status include osteoporosis, falls, Cardiovascular disease, cancer, and diabetes, all of which are LIKELY to be more SERIOUS for men and women of advanced age (>80 years) compared to younger Adults.']	[('INCOMPLETE_EVIDENCE', 34), ('PROBLEM_COMPLICATION', 43), ('PROBABLE_UNDERSTANDING', 172), ('IMPORTANT_CONSIDERATION', 190)]	4	[('CHEBI_27300', 'vitamin D', 63, 'vitamin D'), ('UBERON_0004535', 'cardiovascular system', 109, 'cardiovascular'), ('UBERON_0007023', 'adult organism', 264, 'adults')]	0	['; dyall, l.; kepa, m.\nbackground:  status osteoporosis, falls, cardiovascular disease, cancer, diabetes, men women age (>80 years) younger .']
S971-PMC4113768	PMC4113768	7/2014	S971-PMC4113768	['Genetic variants in the Vitamin D pathway that HAVE PREVIOUSLY BEEN shown to ASSOCIATE with risk of Vitamin D deficiency in healthy Adult populations were not associated with deficiency in this patient group.']	[('IMPORTANT_CONSIDERATION', 47), ('INCOMPLETE_EVIDENCE', 52), ('SUPERFICIAL_RELATIONSHIP', 77)]	3	[('SO_0000704', 'gene', 0, 'Genetic'), ('CHEBI_27300', 'vitamin D', 24, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 100, 'vitamin D'), ('UBERON_0007023', 'adult organism', 132, 'adult')]	0	['genetic variants   healthy  populations patient group.']
S986-PMC4113768	PMC4113768	7/2014	S986-PMC4113768	['ASSOCIATIONS between low circulating 25-Hydroxy Vitamin D (25(Oh)D), the BIOMARKER of Vitamin D status, and muscle weakness in older Adults (bischoff-ferrari, h.a., et al .']	[('SUPERFICIAL_RELATIONSHIP', 0), ('SUPERFICIAL_RELATIONSHIP', 73)]	2	[('CHEBI_62218', '23,24-dihydrocucurbitacin D', 37, '25-hydroxy vitamin D'), ('CHEBI_71657', 'versiconol acetate', 59, '25(OH)D'), ('CHEBI_27300', 'vitamin D', 86, 'vitamin D'), ('UBERON_0007023', 'adult organism', 133, 'adults')]	0	['associations circulating 25-hydroxy vitamin (25(oh)d),  status, muscle older  (bischoff-ferrari, h.a., et al .']
S1043-PMC4113768	PMC4113768	7/2014	S1043-PMC4113768	['epidemiological studies in Adults SHOWED that bone Mineral density as well as bone turnover MARKERS are ASSOCIATED with Vitamin D levels.']	[('INCOMPLETE_EVIDENCE', 34), ('SUPERFICIAL_RELATIONSHIP', 92), ('SUPERFICIAL_RELATIONSHIP', 104)]	3	[('UBERON_0007023', 'adult organism', 27, 'adults'), ('CHEBI_46662', 'mineral', 51, 'mineral'), ('CHEBI_27300', 'vitamin D', 120, 'vitamin D')]	0	['epidemiological  bone mineral density bone turnover  levels.']
S1331-PMC4113768	PMC4113768	7/2014	S1331-PMC4113768	"['[""""Vitamin D supplementation in an edinburgh general practice population and ANECDOTAL evidence\\n\\nrhein, h.m.; johnson, g.\\nbackground: after we became aware of the widespread Vitamin D deficiency in our scottish general practice population in edinburgh at a latitude of 56\', our patients have received for the past few years the offer of prescriptions for Vitamin D supplements: 20,000 iu weekly for MOST Adults, 2000 iu daily for Pregnant women, 1000 iu daily for children aged 5–12, 400 iu daily for babies and children aged 0–5.""""]']"	[('INCOMPLETE_EVIDENCE', 74), ('PROBABLE_UNDERSTANDING', 396)]	2	[('CHEBI_28384', 'vitamin K', 0, 'Vitamin D'), ('PR_000017319', 'vacuolar protein sorting-associated protein 13A', 0, 'Vitamin'), ('CHEBI_27300', 'vitamin D', 171, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 352, 'vitamin D'), ('UBERON_0007023', 'adult organism', 401, 'adults'), ('GO_0007565', 'female pregnancy', 427, 'pregnant')]	0	"['[""""vitamin supplementation edinburgh population evidence\\n\\nrhein, h.m.; johnson, g.\\nbackground: became widesamin scottish population edinburgh latitude 56*, patients received prescriptionamin supplements: 20,000 iu weekly foradults, 2000 iu daily pregnant women, 1000 iu daily children aged 5–12, 400 iu daily babies children aged 0–5.""""]']"
S1544-PMC4113768	PMC4113768	7/2014	S1544-PMC4113768	['we INVESTIGATE for the FIRST TIME WHETHER Vitamin D levels MAY alter cmv serology in a cohort of non-white Adults resident in the uk.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 3), ('INCOMPLETE_EVIDENCE', 23), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 34), ('INCOMPLETE_EVIDENCE', 59)]	4	[('CHEBI_27300', 'vitamin D', 42, 'vitamin D'), ('UBERON_0007023', 'adult organism', 107, 'adults')]	0	[' levels alter cmv serology non-white  resident uk.']
S1642-PMC4113768	PMC4113768	7/2014	S1642-PMC4113768	['low-dose Vitamin D supplementation is already RECOMMENDED in older Adults for PREVENTION of fractures and falls, but clinical trials investigating WHETHER higher doses COULD provide additional protection against ari are LACKING.']	[('FUTURE_WORK', 46), ('SUPERFICIAL_RELATIONSHIP', 78), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 147), ('INCOMPLETE_EVIDENCE', 168), ('FULL_UNKNOWN', 220)]	5	[('CHEBI_27300', 'vitamin D', 9, 'vitamin D'), ('UBERON_0007023', 'adult organism', 67, 'adults')]	0	['low-dose  supplementation older  fractures falls, higher doses ari lacking.']
S1651-PMC4113768	PMC4113768	7/2014	S1651-PMC4113768	['conclusions: addition of intermittent bolus-dose Vitamin D supplementation to a daily low-dose regimen improved Vitamin D status in older Adults and their carers, BUT it did not influence risk of ari, and was less effective at preventing uri.']	[('ANOMALY_CURIOUS_FINDING', 163)]	1	[('CHEBI_27300', 'vitamin D', 49, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 112, 'vitamin D'), ('UBERON_0007023', 'adult organism', 138, 'adults')]	0	['conclusions: addition intermittent bolus-dose  supplementation daily low-dose regimen  status older  carers, ari, uri.']
S1695-PMC4113768	PMC4113768	7/2014	S1695-PMC4113768	['THIS STUDY was AIMED TO INVESTIGATE the prevalence of Vitamin D deficiency in Adult female of local population in pakistan and TO find out social and Genetic FACTORS that may CONTRIBUTE in hypovitaminosis.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 0), ('QUESTION_ANSWERED_BY_THIS_WORK', 15), ('QUESTION_ANSWERED_BY_THIS_WORK', 21), ('QUESTION_ANSWERED_BY_THIS_WORK', 127), ('SUPERFICIAL_RELATIONSHIP', 158), ('SUPERFICIAL_RELATIONSHIP', 175)]	6	[('CHEBI_27300', 'vitamin D', 54, 'vitamin D'), ('UBERON_0007023', 'adult organism', 78, 'adult'), ('SO_0000704', 'gene', 150, 'genetic')]	0	['  female local population pakistan social genetic hypovitaminosis.']
