	OBO_ID	OBO_LABEL	ENRICHMENT_P_VALUE	TOTAL_POPULATION	TOTAL_SUCCESSES	TOTAL_WORD_IGNORANCE	TOTAL_SUCCESSES_IN_WORD_IGNORANCE	BONFERRONI_CRRECTION_P_VALUE	BONFERRONI_CRRECTION_P_VALUE_REJECT	BH_CRRECTION_P_VALUE	BH_CRRECTION_P_VALUE_REJECT
2186	GO_0002026	regulation of the force of heart contraction	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
397	GO_0006768	biotin metabolic process	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
463	CHEBI_52743	bromine-79 atom	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2184	PR_000010068	melanoma-associated antigen B3	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1561	CHEBI_3219	bupropion	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
402	CHEBI_63219	alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-[alpha-D-Gal-(1->3)-beta-D-Gal-(1->4)-[alpha-L-Fuc-(1->3)]-beta-D-GlcNAc-(1->6)]-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-(1<->1')-Cer	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
177	CHEBI_2500	Aescin	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2199	PR_000008539	protein-cysteine N-palmitoyltransferase HHAT-like protein	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1528	PR_000015329	stannin	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1527	PR_000021998	neurotrophin	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1526	UBERON_0001461	elbow	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
407	CHEBI_66163	samaderine Y	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1356	CHEBI_65941	6-O-galloyl-beta-D-glucose	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2215	CHEBI_25468	naphthaldehydes	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
163	CHEBI_35581	indole	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2308	CL_0000477	ovarian follicle cell	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
408	CHEBI_59147	3-[(4-methoxyphenylsulfonyloxy)methyl]-5,5-dimethylbutyrolactone	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1521	CHEBI_64367	N-ethyl-L-asparagine	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2218	PR_000004760	bleomycin hydrolase	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2219	PR_000006501	dickkopf-related protein 3	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1518	PR_000008689	homeobox protein Hox-A13	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1517	PR_000009306	kinesin-like protein KIF26B	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1523	CHEBI_72741	2-arachidonyl-sn-glycero-3-phosphoethanolamine	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2198	CL_0000071	blood vessel endothelial cell	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2213	CHEBI_75970	2'-phospho-cyclic ADP-ribose(3-)	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1532	CHEBI_74359	L-alpha-aminobutyrate zwitterion	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2183	CHEBI_29991	L-aspartate(1-)	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
176	GO_0042116	macrophage activation	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2202	CHEBI_77968	humectant	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2310	GO_0005730	nucleolus	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1542	CHEBI_13392	NAD(P)H	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2203	UBERON_4300127	nuchal crest	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1531	CHEBI_32215	thiamphenicol	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1355	GO_0019386	methanogenesis, from carbon dioxide	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
169	GO_0042742	defense response to bacterium	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
164	CHEBI_23447	cyclic nucleotide	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1536	CHEBI_3638	chloroquine	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2209	UBERON_0001466	pedal digit	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2211	GO_0046323	glucose import	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2212	GO_0006437	tyrosyl-tRNA aminoacylation	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
170	CHEBI_36823	pseudohalo group	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1574	PR_000008305	glutathione S-transferase theta-1	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1578	UBERON_0002401	visceral pleura	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
181	GO_0006572	tyrosine catabolic process	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1609	UBERON_0001330	pampiniform plexus	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
380	CHEBI_37397	chondroitin sulfate	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1343	CHEBI_53471	chromium(III) sulfate	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1342	UBERON_0003605	eye skin gland	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1341	UBERON_0004883	lung mesenchyme	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1613	CHEBI_35417	alpha-amino-acid residue radical	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
377	CHEBI_46978	thiazinemonocarboxylic acid	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1615	GO_0006813	potassium ion transport	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
189	CL_0002633	respiratory basal cell	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
376	CHEBI_83530	atenolol-desisopropyl	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1340	UBERON_0001290	proximal straight tubule	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1618	GO_0006457	protein folding	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
374	GO_0010198	synergid death	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2159	CHEBI_9328	sulfadiazine	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2163	CHEBI_64330	wybutoxosine	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1622	PR_000004998	calmodulin-regulated spectrin-associated protein 1	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1625	GO_0001715	ectodermal cell fate specification	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1626	UBERON_0001697	orbit of skull	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1628	CHEBI_22198	acetylcysteine	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2158	CHEBI_64668	geranylgeranyl-chlorophyll a	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1631	CHEBI_64980	gammaGluCys(IAN)Gly	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2157	PR_000027695	nuclear receptor coactivator 3 isoform 1 phosphorylated 3	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1634	GO_0034309	primary alcohol biosynthetic process	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1635	UBERON_0002298	brainstem	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1636	CL_0002088	interstitial cell of Cajal	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1637	CHEBI_50049	D-cystyl group	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2322	GO_0070983	dendrite guidance	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2152	UBERON_0002396	vomer	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1639	PR_000006490	solute carrier family 49 member 4	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1640	UBERON_0001943	midbrain tegmentum	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1623	PR_000001185	alpha-1D adrenergic receptor	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2318	GO_0060041	retina development in camera-type eye	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2165	PR_000011339	RNA-binding protein Nova-1	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1606	PR_000008000	gap junction beta-4 protein	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1577	UBERON_0001008	renal system	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2181	PR_000036060	pro-caspase-8:fadd:rip1:ticam1:ticam2:activated TLR4 complex (human)	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
396	UBERON_0016512	lumen of duodenum	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1581	CHEBI_82466	Ethyl selenac	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2180	GO_0070278	extracellular matrix constituent secretion	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
136	GO_0016570	histone modification	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1350	CHEBI_33300	pnictogen	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2178	GO_0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2177	PR_000016775	thiosulfate sulfurtransferase	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2175	GO_0003064	regulation of heart rate by hormone	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1349	GO_0002235	detection of unfolded protein	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
184	GO_0048633	positive regulation of skeletal muscle tissue growth	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2314	SO_0001736	H3K9_methylation_site	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2172	CHEBI_63460	parkeol	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
395	UBERON_0002075	viscus	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
394	CHEBI_28783	zinc protoporphyrin	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
135	GO_0043143	regulation of translation by machinery localization	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2316	GO_0030317	flagellated sperm motility	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2166	CL_0000512	paracrine cell	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2167	GO_0000740	nuclear membrane fusion	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1603	PR_000004633	brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 1	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1602	PR_000006480	type I iodothyronine deiodinase	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
384	PR_000016850	tyrosine-protein kinase TXK	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1575	CHEBI_35448	1,2-phenylene group	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1346	GO_0007040	lysosome organization	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2168	PR_000010888	deubiquitinase MYSM1	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1597	CHEBI_17134	octopamine	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1596	CHEBI_73165	elf18	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
390	PR_000005190	cell division cycle protein 23	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1593	CHEBI_23965	estradiol	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
186	CHEBI_83701	8-PAHSA(1-)	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
386	PR_000008528	hairy/enhancer-of-split related with YRPW motif protein 1	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1358	CL_0009004	retinal cell	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1514	CHEBI_76710	EC 4.* (lyase) inhibitor	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1515	GO_0042466	chemokinesis	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
444	CHEBI_26848	tannin	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
443	GO_0070231	T cell apoptotic process	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1415	GO_0030061	mitochondrial crista	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
442	GO_0046311	prenylcysteine biosynthetic process	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
144	CHEBI_65350	lorcaserin hydrochloride	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1418	PR_000002199	cytochrome c protein	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
441	GO_0009062	fatty acid catabolic process	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1420	CHEBI_528968	1-O-(alpha-D-galactopyranosyl)-N-(8-phenyloctanoyl)phytosphingosine	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1421	SO_0005853	gene_cassette	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2300	GO_0002222	stimulatory killer cell immunoglobulin-like receptor signaling pathway	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2280	CHEBI_79988	Sobetirome	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2277	CHEBI_82627	15(R)-HPETE	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
439	PR_000007897	glutamate--cysteine ligase catalytic subunit	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
146	SO_0001467	RST	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2273	GO_0042101	T cell receptor complex	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2301	CHEBI_51197	calixaromatic	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
147	CHEBI_26375	pterins	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
435	UBERON_0002183	lobar bronchus	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2263	UBERON_2001932	sensory canal tubular ossicle	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1440	CL_0000429	imaginal disc cell	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2264	GO_0048597	post-embryonic camera-type eye morphogenesis	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1438	CHEBI_27690	acetazolamide	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1437	CHEBI_26661	shidasterone	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
446	CHEBI_52841	benzoxazolium ion	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1436	PR_000009670	La-related protein 4	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
150	GO_1903706	regulation of hemopoiesis	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2266	GO_0042633	hair cycle	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1433	UBERON_0001530	common carotid artery plus branches	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1432	CHEBI_72362	phosphatidylethanolamine 44:1-OH	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
437	UBERON_0004043	semicircular canal ampulla	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1429	CHEBI_82670	ELQ-271	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2302	CHEBI_46852	N-(sulfoalkyl)piperazine	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1367	GO_0002225	positive regulation of antimicrobial peptide production	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1371	PR_000005866	cAMP-responsive element modulator	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2284	GO_0035745	T-helper 2 cell cytokine production	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2297	GO_0006983	ER overload response	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1379	GO_0001780	neutrophil homeostasis	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2294	CHEBI_30799	dioxosuccinic acid	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1381	UBERON_0010363	endochondral element	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2298	GO_0038008	TRAF-mediated signal transduction	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1384	CHEBI_27325	xanthophyll	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2291	CHEBI_30215	muonide	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2290	CHEBI_15361	pyruvate	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1387	PR_000029268	APC membrane recruitment protein 2	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1388	CL_0002249	primitive cardiac myocyte	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
458	GO_0038162	erythropoietin-mediated signaling pathway	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
455	GO_0007629	flight behavior	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
454	CHEBI_2372	acalyphin	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1373	CHEBI_25435	mutagen	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2289	GO_0007135	meiosis II	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
453	PR_000011011	neurobeachin-like protein 1	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1393	CHEBI_16247	phospholipid	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1409	PR_000015800	syntaxin-8	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1408	GO_0070273	phosphatidylinositol-4-phosphate binding	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1407	CL_0009002	inflammatory cell	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2299	CHEBI_33233	fundamental particle	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
447	PR_000004759	Bloom syndrome protein	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1403	UBERON_0000993	oviduct	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2283	CL_0000365	animal zygote	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1402	GO_0006629	lipid metabolic process	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1400	CL_0002241	pulmonary interstitial fibroblast	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
449	CL_0000784	plasmacytoid dendritic cell	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
450	CHEBI_69514	rubinaphthin A methyl ester	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1397	GO_0015915	fatty-acyl group transport	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2287	CHEBI_32848	serine residue	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1395	PR_000010883	myozenin-2	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1401	PR_000003920	retinal dehydrogenase 1	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
141	GO_0050788	sequestering of mercury	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
151	GO_0046802	exit of virus from host cell nucleus by nuclear egress	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
152	GO_0016540	protein autoprocessing	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1484	CHEBI_6636	magnesium dichloride	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2236	UBERON_0001224	renal pelvis	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1363	GO_0006386	termination of RNA polymerase III transcription	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1486	PR_000008998	interleukin-21 receptor	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
421	UBERON_0002531	paired fin bud	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
157	UBERON_0000080	mesonephros	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2234	CHEBI_82673	2-amino-6,7-dimethyl-4-oxo-8-(1'-D-ribityl)-4,8-dihydropteridine	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
419	GO_0019915	lipid storage	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1362	CHEBI_33220	3-monobromobisphenol A	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
461	PR_000004105	AP-3 complex subunit beta-2	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2229	CHEBI_73173	2,4-DB	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1494	CHEBI_29156	Gly-tRNA(Gly)	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
161	GO_0044851	hair cycle phase	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
415	CHEBI_85670	N-oleoyl-sn-glycero-3-phosphoethanolamine	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1497	GO_0030218	erythrocyte differentiation	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2227	CHEBI_33309	noble gas atom	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1499	GO_0071939	vitamin A import	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1513	CHEBI_37194	nonaplumbide(4-)	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1512	UBERON_0002445	ulnare	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
409	CHEBI_47838	nitrile oxide	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
162	PR_000012567	peroxisome assembly factor 2	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
411	UBERON_0007614	extensor digiti minimi muscle	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
412	UBERON_0000110	neurula stage	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2240	UBERON_0001485	knee joint	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1505	GO_1900952	positive regulation of 18-methylnonadec-1-ene biosynthetic process	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
139	CL_0000570	parafollicular cell	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1503	CHEBI_472552	5-bromo-2'-deoxyuridine	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2226	GO_0008380	RNA splicing	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
