	IGNORANCE CATEGORY	ARTICLE	CUE SPAN	CUE	SENTENCE	SENTENCE SPAN
75632	explicit_question	PMC3252281	[(13784, 13785)]	?	['preconception, during pregnancy, labour and birth, and postnatal period) of immigrant and Aboriginal women affect their food choices and subsequent health status?']	(13623, 13785)
75633	explicit_question	PMC3252281	[(15376, 15379)]	How	['How an individual reproduces or resists normative practices is a means of understanding their social location.']	(15376, 15486)
75634	explicit_question	PMC3252281	[(15696, 15704)]	question	['There is no question that social determinants affect approaches to meeting the human need for nutrients, but this research will provide a greater depth of understanding as to why and how such food practices develop.']	(15684, 15899)
75635	explicit_question	PMC3252281	[(15859, 15862)]	why	['There is no question that social determinants affect approaches to meeting the human need for nutrients, but this research will provide a greater depth of understanding as to why and how such food practices develop.']	(15684, 15899)
75636	explicit_question	PMC3252281	[(15867, 15870)]	how	['There is no question that social determinants affect approaches to meeting the human need for nutrients, but this research will provide a greater depth of understanding as to why and how such food practices develop.']	(15684, 15899)
75637	explicit_question	PMC3252281	[(17905, 17906)]	?	"[""What is known from existing literature about immigrant and Aboriginal women's food choices and practices, including relevant ethnocultural and health beliefs, during pregnancy, delivery and the postpartum period?""]"	(17694, 17906)
75638	explicit_question	PMC3252281	[(18069, 18070)]	?	['What is known about the effects on health outcomes of immigrant and Aboriginal women and their offspring related to food choices and practices during maternity?']	(17910, 18070)
75639	explicit_question	PMC3252281	[(28518, 28525)]	whether	['Subsequently, a semi-structured narrative photo-assisted interview will be conducted (GH, HV or research assistant), where each woman will be asked to tell their story through the photos, to discuss whether food choices represented are typical or not, what factors influences their dietary choices, and what they would like to change.']	(28319, 28653)
75640	explicit_question	PMC3252281	[(28571, 28575)]	what	['Subsequently, a semi-structured narrative photo-assisted interview will be conducted (GH, HV or research assistant), where each woman will be asked to tell their story through the photos, to discuss whether food choices represented are typical or not, what factors influences their dietary choices, and what they would like to change.']	(28319, 28653)
75641	explicit_question	PMC3252281	[(28622, 28626)]	what	['Subsequently, a semi-structured narrative photo-assisted interview will be conducted (GH, HV or research assistant), where each woman will be asked to tell their story through the photos, to discuss whether food choices represented are typical or not, what factors influences their dietary choices, and what they would like to change.']	(28319, 28653)
75642	explicit_question	PMC3252281	[(28770, 28774)]	what	['This will reveal not just what women are typically eating but the kinds of everyday issues that influence their food practices.']	(28744, 28871)
75643	explicit_question	PMC3252281	[(28877, 28886)]	questions	['Some questions will address culturally normative practices surrounding maternal food choices and consumption, including how women negotiate normative practices within their own worldview and experiences.']	(28872, 29075)
75644	explicit_question	PMC3252281	[(28992, 28995)]	how	['Some questions will address culturally normative practices surrounding maternal food choices and consumption, including how women negotiate normative practices within their own worldview and experiences.']	(28872, 29075)
75645	explicit_question	PMC3252281	[(31389, 31392)]	how	['The study will be informed by a postcolonial approach to research, underlining the intersectionality of ethnicity, gender, and class, and how contemporary migrations reflect a historical legacy of power and colonialism [67].']	(31251, 31475)
75932	explicit_question	PMC3257641	[(25831, 25838)]	Whether	['Whether such changes also occur in humans and have relevance for later prostate cancer risk is unknown.']	(25831, 25934)
76327	explicit_question	PMC3257747	[(15748, 15751)]	how	['As a result of the fact that folate is a source of the methyl group for DNA methylation and that DNA methylation is a ubiquitous regulator, there are countless biologically plausible hypotheses of how folic acid might affect any disease of interest, either positively or negatively.']	(15551, 15833)
76928	explicit_question	PMC3260171	[(3540, 3543)]	why	['However, in more complex trials it may be difficult for readers to discern whether and why some participants did not receive the treatment as allocated, were lost to follow-up, or were excluded from the analysis [4].']	(3453, 3669)
76929	explicit_question	PMC3260171	[(4686, 4691)]	which	['If important information is not reported it is often not possible to tell which participants received which intervention and how they were included in the analysis, making it difficult or sometimes impossible to know whether the conclusions of the trial are justified by the data [6].']	(4612, 4896)
76930	explicit_question	PMC3260171	[(4714, 4719)]	which	['If important information is not reported it is often not possible to tell which participants received which intervention and how they were included in the analysis, making it difficult or sometimes impossible to know whether the conclusions of the trial are justified by the data [6].']	(4612, 4896)
76931	explicit_question	PMC3260171	[(4737, 4740)]	how	['If important information is not reported it is often not possible to tell which participants received which intervention and how they were included in the analysis, making it difficult or sometimes impossible to know whether the conclusions of the trial are justified by the data [6].']	(4612, 4896)
76932	explicit_question	PMC3260171	[(9617, 9620)]	how	['We also assessed how long it took to identify this additional information, if reported.']	(9600, 9687)
76933	explicit_question	PMC3260171	[(21996, 21999)]	how	['In the final part of the study we sought to identify whether information not reported in the flow diagram was reported in the text of the full publication and if so, how long it took to locate.']	(21830, 22023)
76934	explicit_question	PMC3260171	[(27248, 27251)]	how	['Comparison with other studies\nSeveral studies have looked at how often reports of randomized trials include a participant flow diagram and the type of information reported [4,12-16].']	(27187, 27369)
76935	explicit_question	PMC3260171	[(29558, 29565)]	whether	['Poor reporting of participant eligibility makes it difficult to know whether the enrolment process was highly selective and whether those who enrolled were representative of the general population [16,17].']	(29489, 29694)
76936	explicit_question	PMC3260171	[(29613, 29620)]	whether	['Poor reporting of participant eligibility makes it difficult to know whether the enrolment process was highly selective and whether those who enrolled were representative of the general population [16,17].']	(29489, 29694)
76937	explicit_question	PMC3260171	[(31628, 31632)]	what	['So what can be done to assist authors and journal editors?']	(31625, 31683)
76938	explicit_question	PMC3260171	[(31682, 31683)]	?	['So what can be done to assist authors and journal editors?']	(31625, 31683)
77173	explicit_question	PMC3263630	[(4273, 4276)]	why	['This mechanism may explain why Oji-Cree children are being diagnosed with T2DM even without obesity or clinical signs of insulin resistance.']	(4246, 4386)
77174	explicit_question	PMC3263630	[(21154, 21157)]	why	['However, the thrifty phenotype hypothesis does not attempt to explain why maternal hyperglycemia and subsequent macrosomia in the infant are a risk factor for later T2DM in the child, as excess of energy in utero should not induce a “thrifty” phenotype.']	(21084, 21337)
