	IGNORANCE CATEGORY	ARTICLE	CUE SPAN	CUE	SENTENCE	SENTENCE SPAN
54621	difficult_task	PMC3039633	[(14502, 14513)]	variability	['Study Characteristics\nIn general, the variability in this small set of papers was unexpectedly high in virtually every dimension evaluated.']	(14464, 14603)
54622	difficult_task	PMC3039633	[(30513, 30524)]	variability	['Given the variability in study populations, interventions used, outcomes measured, and the overall low reporting quality of the studies, our findings cannot answer our a priori question nor be generalized to a broader population.']	(30503, 30732)
54623	difficult_task	PMC3039633	[(32852, 32859)]	complex	['We recognize that infant mental development is the result of complex multifactorial processes.']	(32791, 32885)
54624	difficult_task	PMC3039633	[(32860, 32874)]	multifactorial	['We recognize that infant mental development is the result of complex multifactorial processes.']	(32791, 32885)
54625	difficult_task	PMC3039633	[(33294, 33301)]	complex	['Given that pregnant women are often told by primary clinicians to incorporate folate (with or without B12) and/or iron into their diet, it is important to know that the research seems to indicate that single nutrient supplementation is less adequate than supplementation with more complex formulas.']	(33013, 33311)
54960	difficult_task	PMC3050773	[(51357, 51368)]	challenging	['A more focussed approach examining a smaller range of specific interventions would have been more consistent with standard systematic reviewing methods, although developing and applying precise interventions definitions-required to ensure reproducible selection of studies-would potentially have been challenging.']	(51056, 51369)
55650	difficult_task	PMC3061267	[(3236, 3240)]	vary	['Particularly important for height growth are proteins and minerals, levels of which vary quite little in breast milk, except for the soluble and often endemically deficient minerals iodine and selenium [4].']	(3152, 3358)
55651	difficult_task	PMC3061267	[(7607, 7616)]	unethical	['(Giving a dose larger than 10,000 IU, less than a two-day supply, at any other time to women in the reproductive age group is considered unethical, since higher doses may be associated with birth defects in women who do not yet know they are pregnant.)']	(7470, 7722)
55652	difficult_task	PMC3061267	[(7890, 7896)]	failed	['A recent systematic analysis failed to find any other benefit [21].']	(7861, 7928)
55653	difficult_task	PMC3061267	[(8146, 8152)]	failed	['Later trials within less vitamin A deficient populations in Bangladesh [23] and Ghana [24] failed to find any impact.']	(8055, 8172)
55654	difficult_task	PMC3061267	[(20299, 20306)]	complex	['However, others need to be studied even though they are complex, if only because they are likely to be less risky [71].']	(20243, 20362)
55655	difficult_task	PMC3061267	[(20917, 20924)]	complex	['Diet-based approaches are complex; no particular food or nutrient manufacturer benefits from them; thus there are actually very few that have been undertaken.']	(20891, 21049)
55656	difficult_task	PMC3061267	[(21382, 21391)]	difficult	['It is no doubt difficult to measure, since feeding patterns vary over time and most studies only measure current practices using a 24 hour recall [75], and exclusive breastfeeding with a duration of longer than several weeks is often rare, requiring large sample sizes.']	(21367, 21636)
55657	difficult_task	PMC3061267	[(21427, 21431)]	vary	['It is no doubt difficult to measure, since feeding patterns vary over time and most studies only measure current practices using a 24 hour recall [75], and exclusive breastfeeding with a duration of longer than several weeks is often rare, requiring large sample sizes.']	(21367, 21636)
55658	difficult_task	PMC3061267	[(22671, 22675)]	vary	['In others, it is often provided only to those with anemia (cut-off points for this vary from serum hemoglobin (Hb) concentrations of 7 mg/dl to 9 mg/dl), on the assumption that much, if not most, of this is linked to iron deficiency.']	(22588, 22821)
55659	difficult_task	PMC3061267	[(23259, 23271)]	However poor	['However poor access (great distance to a health facility; outages at health facilities; ineligibility of the health workers who meet the women to access the tablets and thus provide them) and to a somewhat less, but still important extent, poor adherence (side effects, rumors of side effects, and unfounded fears) have plagued these programs for decades and no clear solutions have been found, especially in the poorest countries where needs are greatest [86].']	(23259, 23720)
56512	difficult_task	PMC3075531	[(16336, 16347)]	challenging	['One option would be a national or multinational study based on randomization of school districts or other suitable units in regions of low sunlight intensity, perhaps including multiple outcomes that might be affected by vitamin D, such as diabetes, obesity, respiratory infections, and asthma.4546Alternatively, high-risk first-degree relatives of individu-als with MS could be targeted in a smaller trial,47although randomization and compliance could be more challenging.']	(15875, 16348)
56513	difficult_task	PMC3075531	[(2076, 2083)]	complex	['INTRODUCTION\nMultiple sclerosis (MS) is a chronic probably with autoimmune basis and uncertain etiology characterized by demyelinative and inflammatory physiopathology causing axonal damages.12This disease affects females more than males with ordinary 10 years relapsing-remitting course and secondary progressive phase.2On histological basis, T helper cells type 1 (Th1) is the most responsible cause for pathologies seen in MS.1–3There are multiple risk factors for MS in a complex relationship with each other from genetic ones to environmental factors but exact mechanism leading to MS has remained unclear yet.45From guessed environmental risk factors for MS, past infection with EBV, smoking and low serum level of vitamin D are more favorable.67The most important vitamin in calcium and phosphor homeostasis is vitamin D. This vitamin has proposed potential power for modulating immune system.48This is achieved via enhancing the phagocytic function of monocytes9and decreasing the secretion of IL-6, IL-12, TNF-α and PGE2 by monocytes.10Also, immature or semi mature APC’s cannot mature in presence of 1,25 (OH)2D.8Many studies showed a role of paracrine function and nerve growth factor synthesis of vitamin D in CNS and also, showed that deficiency of this vitamin in pregnancy period can cause neural system disorder in animal cases.811–14Then, vitamin D has a near relation with MS and the results of different studies can be summarized as follows: First, the effect of latitude via exposure to sun light and serum level of vitamin D on MS prevalence, that increases with distance from equator, with only one exception in Norway.23815Second, Vander et al.']	(1600, 3267)
56527	difficult_task	PMC3076295	[(5684, 5694)]	impossible	['Study Design\nAlthough we had planned on conducting in-person focus groups exclusively, the scheduling difficulties for study participants made it clear that it would be impossible to conduct an adequate number of focus groups to achieve data saturation within a reasonable timeframe.']	(5515, 5798)
56528	difficult_task	PMC3076295	[(13864, 13874)]	Impossible	"['""""Impossible to have the whole family sit down and eat well with schedules""""I would [in the past] count my calories that I took in during the day and I would go to the gym and work it off--I just don\'t have the time to do that with kids.""']"	(13862, 14100)
56529	difficult_task	PMC3076295	[(14288, 14297)]	difficult	"['""""Going to get a salad at the salad bar costs more than a dollar cheeseburger off the value menu"" Difficulty at work ""Sweets are difficult because they are often available at work.']"	(14159, 14339)
56530	difficult_task	PMC3076295	[(14569, 14578)]	difficult	['Informant interviews\nAlmost half of the women who participated in the informant interviews (7/15) said that they found it difficult to maintain a healthy diet during the first 12 months postpartum.']	(14447, 14644)
56531	difficult_task	PMC3076295	[(17580, 17590)]	difficulty	['Informant interviews\nThe majority of informants (11/15) said they had difficulty exercising in the first year postpartum.']	(17510, 17631)
56532	difficult_task	PMC3076295	[(18021, 18030)]	difficult	['Three informants said going back to work made it more difficult to find time to exercise.']	(17967, 18056)
56533	difficult_task	PMC3076295	[(18196, 18203)]	barrier	['Guilt was also identified as a barrier to exercising by the informants.']	(18165, 18236)
56534	difficult_task	PMC3076295	[(19223, 19232)]	difficult	['Three said the cold weather made it difficult to exercise in winter; they found it easier to exercise in summer.']	(19187, 19299)
