	IGNORANCE CATEGORY	ARTICLE	CUE SPAN	CUE	SENTENCE	SENTENCE SPAN
99753	full_unknown	PMC3423345	[(25717, 25733)]	not been defined	['The plasma free choline indicative of deficiency has not been defined.']	(25664, 25734)
99754	full_unknown	PMC3423345	[(30560, 30567)]	unknown	['The extent to which genetic variations in pathways relevant to choline metabolism impact maternal plasma free choline or betaine, their transfer to the developing infant, or maternal dietary choline need is also unknown.']	(30348, 30568)
99755	full_unknown	PMC3423345	[(30712, 30717)]	novel	['Although further studies to elucidate the importance of choline or its metabolite betaine in human development are needed, this study provides novel evidence that maternal methyl nutrition may play a role in early human brain development, consistent with evidence for other species.']	(30569, 30851)
99967	full_unknown	PMC3424155	[(3421, 3435)]	remain unknown	['Vitamin D restriction during pregnancy and throughout lactation in rats is associated with an increased number of glomeruli and decreased renal corpuscle size among offspring, although the causes and consequences of this abnormal kidney phenotype remain unknown[13].']	(3174, 3440)
100175	full_unknown	PMC3426220	[(468, 471)]	new	['This special issue focuses on new research into the developmental origins of childhood obesity.']	(438, 533)
100176	full_unknown	PMC3426220	[(8932, 8940)]	not know	['At the current time, we do not know the best nutritional strategies for pregnancy in overweight and obese women.']	(8905, 9017)
100177	full_unknown	PMC3426220	[(9613, 9622)]	lack good	['For example, we lack good evidence for nutritional guidance during the transitional feeding period for infants from 6 to 12 months.']	(9597, 9728)
100178	full_unknown	PMC3426220	[(9763, 9777)]	no information	['In addition, there is also almost no information on how to achieve physical activity recommendations during pregnancy and infancy, and even less, on how to effectively transmit these messages to best promote and support behavior changes at the population level.']	(9729, 9990)
100415	full_unknown	PMC3426771	[(8304, 8307), (8319, 8324)]	not ... clear	['Whether this extension is justified is not completely clear.']	(8265, 8325)
100416	full_unknown	PMC3426771	[(12156, 12165)]	not clear	['Within the current theoretical frameworks it is not clear why apparently diverse nutritional insults result in the same common pattern of programmed responses.']	(12108, 12267)
100417	full_unknown	PMC3426771	[(20830, 20839)]	not clear	['It is not clear why, for example, diverse forms of undernutrition result in remodelling of the kidney, or why the same nutritional insults should bring about changes in placental 11ßHSD2 activity.']	(20824, 21020)
100418	full_unknown	PMC3426771	[(27941, 27948)]	unknown	['Therefore it has to be recognised that the most likely drivers of nutritional programming are still unknown.']	(27841, 27949)
100908	full_unknown	PMC3427192	[(326, 345)]	not well understood	['While the specific mechanisms responsible for asthma are not well understood, changing environmental factors associated with urban lifestyles may underlie the increased prevalence of the disorder.']	(269, 465)
100909	full_unknown	PMC3427192	[(1580, 1597)]	poorly understood	['Common symptoms include chest tightness, wheezing, cough and difficulty breathing, which are commonly treated with two different classes of medications: inhaled corticosteroids, used as a daily controller medication, and β-adrenergic agonists, which are used to induce bronchodilation.1While the specific mechanisms responsible for asthma are poorly understood, in part due to the marked heterogeneity of the disorder in both adults2and children,3numerous aberrant immune responses are clearly associated with the disorder.4For example, T-helper cell type-2 (TH2) cytokines, such as interleukin ( IL ) -4, IL-5, and IL-13, are upregulated in the asthmatic airway and are associated with increased eosinophilia,5,6mast cell degranulation7and increased levels of immunoglobulin E (IgE).6,7Impairment of immunogenic tolerance, along with complex interactions between cells and inflammatory mediators, ultimately promotes airway injury in a process commonly referred to as airway “remodeling.”8This process involves smooth muscle hypertrophy, epithelial goblet-cell hyperplasia and permanent deposition of airway extracellular matrix proteins which may ultimately increase airflow obstruction and the respiratory symptom burden of the disorder.9\n\nCaption (FIG): FIGURE 1.']	(1237, 2504)
100910	full_unknown	PMC3427192	[(16353, 16360)]	unclear	['However, 25(OH)D concentrations in the non-asthmatic group were significantly higher than previously-reported average values in African American children.21The Childhood Asthma Management Program study, which consisted of a racially diverse population, also found that 24% of vitamin D deficient subjects were African American, compared with only 7% in the vitamin D sufficient group.69The factors responsible for the racial disparity in vitamin D status are unclear and warrant further study.']	(15894, 16387)
101281	full_unknown	PMC3427250	[(23511, 23514), (23523, 23534)]	not ... established	['As those authors recognize that the evidence to propose such intakes is scarce and as long as the health benefits of having serum 25(OH)D levels higher than 30 ng/ml are not clearly established particularly in pregnant women, the Belgian Superior Health council still recommends a vitamin D supplement of 20 µg/day or 800 IU during pregnancy[58].']	(23341, 23687)
101282	full_unknown	PMC3427250	[(23897, 23907)]	absence of	['In the absence of survey data from other European countries, we suspect that the prevalence of vitamin D deficiency in Belgium likely reflects the situation in other Western European countries.']	(23890, 24083)
101283	full_unknown	PMC3427250	[(21812, 21819)]	unclear	['Smoking increased the risk of both vitamin D deficiency and severe vitamin D deficiency; the mechanism for this appears to be unclear[50].']	(21686, 21824)
101284	full_unknown	PMC3427250	[(22981, 22988)]	unknown	['The adequate intake of vitamin D during pregnancy and lactation is unknown, although it appears to be greater than the current dietary recommendations of 400 IU/d or 10 µg/d[58].']	(22914, 23092)
101285	full_unknown	PMC3427250	[(24275, 24286)]	uncertainty	['In addition to the uncertainty concerning the optimal vitamin D intakes preventing vitamin D deficiency, there exists also a lack of recommendations to treat vitamin D deficient pregnant women.']	(24256, 24449)
101286	full_unknown	PMC3427250	[(24737, 24750)]	knowledge gap	['The uncovering of the magnitude of vitamin D deficiency in pregnant women in Belgium (and Western Europe) should be translated into new research in order to fill the huge knowledge gap concerning the adequate amount of vitamin D to prevent and treat vitamin D deficient pregnant women.']	(24566, 24851)
101287	full_unknown	PMC3427250	[(3095, 3097), (3120, 3126)]	no ... trials	['However there is so far no conclusive evidence about the causality of these relationships, as no randomised controlled trials of vitamin D supplementation with an appropriate assessment of a variety of health outcomes have been carried out to date[21].']	(3001, 3253)
101288	full_unknown	PMC3427250	[(283, 285), (314, 323)]	no ... available	['There are no representative country data available on vitamin D status of pregnant women in Europe.']	(273, 372)
101289	full_unknown	PMC3427250	[(4713, 4724)]	uncertainty	['The uncertainty concerning the optimal serum 25-(OH)D concentration in pregnant women is even higher.']	(4709, 4810)
101290	full_unknown	PMC3427250	[(4846, 4859)]	not validated	['As long as the proposed values are not validated in clinical trials the controversy will remain[28].']	(4811, 4911)
101446	full_unknown	PMC3432839	[(5204, 5211), (5213, 5217)]	unknown ... data	['While the biological aetiology of growing pains is unknown, data on adults indicate that ω-3 fatty acids may reduce pain in joints and muscle and may have a role in regulating bone growth: Goldberg and Katz10conducted a meta-analysis of 17 trials assessing reduction of pain in rheumatoid arthritis and reported significant reductions in patient-reported joint pain intensity, morning stiffness, number of painful and/or tender joints and analgesic consumption.']	(5153, 5614)
101675	full_unknown	PMC3433387	[(8713, 8726)]	Knowledge gap	['Knowledge gap regarding the maternity-care experiences of immigrants\nAlthough a large-scale quantitative project, the Maternity Experiences Survey [28], was conducted in 2006 in Canada, the findings related to immigrant (and more so to refugee) women may be limited to some extent because of the survey being conducted only in English and French (the availability of a glossary of terms in various languages may or may not have proved useful), and over the telephone.']	(8713, 9180)
101676	full_unknown	PMC3433387	[(10660, 10674)]	could not find	['Moreover, the Canadian evidence on this topic seems to arise from smaller scale, regional and provincial studies and we could not find any evidence of a published knowledge synthesis arising from the Canadian context.']	(10540, 10757)
