	OBO_ID	OBO_LABEL	ENRICHMENT_P_VALUE	TOTAL_POPULATION	TOTAL_SUCCESSES	TOTAL_VITAMIN_D_GENE_LIST	TOTAL_SUCCESSES_IN_VITAMIN_D_GENE_LIST	BONFERRONI_CRRECTION_P_VALUE	BONFERRONI_CRRECTION_P_VALUE_REJECT	BH_CRRECTION_P_VALUE	BH_CRRECTION_P_VALUE_REJECT
6358	GO_0033238	regulation of cellular amine metabolic process	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
10928	GO_0001969	regulation of activation of membrane attack complex	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
17585	CL_0000541	melanoblast	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
14399	CHEBI_9725	Trimeprazine	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
12082	GO_0031588	nucleotide-activated protein kinase complex	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
3896	CHEBI_32108	rubidium hydroxide	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
3899	CHEBI_84175	2-methylhexadecanoate	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
1923	CHEBI_26534	retinals	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
14899	PR_000009643	lethal(3)malignant brain tumor-like protein 4	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
12057	GO_0031214	biomineral tissue development	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
12044	PR_000005561	protein CLEC16A	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
1854	CHEBI_59779	cyclic ketal	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
14995	CHEBI_32446	all-trans-neoxanthin	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
1836	PR_000023799	ribonuclease R	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
3959	CHEBI_46854	L-glutamo group	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
3403	GO_0000024	maltose biosynthetic process	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
15110	GO_0033593	BRCA2-MAGE-D1 complex	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
15115	CHEBI_65670	crassumolide A	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
3982	PR_000003911	proline-rich AKT1 substrate 1	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
1714	CHEBI_36482	hopane	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
15189	UBERON_0002714	rubrospinal tract	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
14809	GO_0010031	circumnutation	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
14792	CL_1000452	parietal epithelial cell	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
1979	GO_0043060	meiotic metaphase I plate congression	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
1987	UBERON_0010061	lumen of nasopharynx	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
4534	UBERON_0008876	hypodermis skeletal muscle layer	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
2233	PR_000004270	AT-rich interactive domain-containing protein 5B	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
3788	PR_000014860	E3 ubiquitin-protein ligase SIAH1	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
3792	CHEBI_7441	NOPM	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
2198	GO_0000084	mitotic S phase	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
2182	CHEBI_59884	XDP(3-)	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
12191	CHEBI_47840	nitrile selenide	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
14554	UBERON_0006073	thoracic region of vertebral column	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
15199	UBERON_0003011	facial motor nucleus	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
12178	UBERON_0001204	mucosa of small intestine	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
12159	CHEBI_74165	(E)-1,3-pentadiene	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
2115	CHEBI_16973	11-deoxycorticosterone	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
3837	GO_0036331	avascular cornea development in camera-type eye	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
12143	CHEBI_8735	R	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
14675	GO_0060071	Wnt signaling pathway, planar cell polarity pathway	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
2050	PR_000015409	vinexin	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
14693	CHEBI_83556	N-terminal L-leucyl-L-alpha-amino acid(1+) residue	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
2032	CL_0002576	perineural cell	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
2139	GO_0061723	glycophagy	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
11952	CHEBI_75251	picropodophyllotoxin	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
4002	CHEBI_81713	Osaterone acetate	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
15210	SO_0001036	arginyl_tRNA	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
4144	CHEBI_76380	I11	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
11731	CHEBI_16533	L-tryptophanamide	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
4162	CHEBI_70359	3-acetyleriocasin C, (rel)-	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
15786	UBERON_0001077	transverse process of vertebra	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
15831	PR_000001950	tumor necrosis factor ligand superfamily member 5	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
1240	GO_0061709	reticulophagy	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
1234	CHEBI_34107	1-nitropyrene	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
1204	CHEBI_3703	cinchonidine	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
11758	PR_000008759	heparan sulfate glucosamine 3-O-sulfotransferase 2	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
1199	PR_000016950	ubiquitin-like modifier-activating enzyme 1	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
11664	PR_000003583	tyrosine-protein kinase ABL2	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
11654	GO_0051403	stress-activated MAPK cascade	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
16020	GO_0014065	phosphatidylinositol 3-kinase signaling	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
1098	UBERON_0002299	alveolus of lung	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
4226	GO_0060077	inhibitory synapse	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
16043	PR_000010109	alpha-mannosidase 2C1	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
16052	GO_0018968	tetrahydrofuran metabolic process	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
1077	CHEBI_83346	pyriofenone	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
15913	UBERON_0034728	autonomic nerve	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
12224	PR_000010400	[F-actin]-monooxygenase MICAL2	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
15693	CHEBI_2639	amiloride	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
4121	UBERON_2005049	prosencephalic artery	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
1668	GO_0038008	TRAF-mediated signal transduction	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
4021	GO_0019724	B cell mediated immunity	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
15238	UBERON_0003909	sinusoid	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
1617	UBERON_0005193	ethmoidal artery	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
1596	UBERON_0009670	rectal lumen	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
15317	UBERON_0008776	inner cell mass derived hypoblast	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
15348	GO_0009048	dosage compensation by inactivation of X chromosome	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
1564	UBERON_0008806	buccal funnel	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
1350	CL_0000920	CD8-positive, CD28-negative, alpha-beta regulatory T cell	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
15371	GO_0046045	TMP catabolic process	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
15397	CL_0000151	secretory cell	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
15435	UBERON_0018153	pars tensa of tympanic membrane	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
15439	CHEBI_6411	Leptodactylone	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
1497	UBERON_0000977	pleura	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
11811	CHEBI_28572	rescinnamine	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
1427	PR_000017635	zinc finger protein 2 homolog	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
1424	PR_000014759	protein SCAF11	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
15593	UBERON_0002893	nucleus of lateral olfactory tract	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
15377	PR_000001448	fibroblast growth factor receptor 1	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
2286	GO_0044467	glial cell-derived neurotrophic factor production	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
14332	UBERON_0001156	ascending colon	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
2310	CHEBI_50748	antipsoriatic	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
13207	CHEBI_63336	paratose	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
3081	UBERON_0001042	chordate pharynx	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
13290	SO_0000105	chromosome_arm	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
12578	CHEBI_51903	calcein	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
3533	PR_000009360	krueppel-like factor 16	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
12570	PR_000003755	adenylate cyclase type 4	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
13310	CL_0002366	myometrial cell	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
3020	UBERON_0007146	posterior spinal artery	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
3503	GO_0002235	detection of unfolded protein	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
3549	PR_000011461	endonuclease III-like protein 1	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
2958	UBERON_0002649	dorsolateral fasciculus of medulla	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
13433	GO_0006406	mRNA export from nucleus	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
2928	SO_0001173	anticodon_loop	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
13459	CHEBI_28854	2,4-D	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
13480	CHEBI_6923	miconazole	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
12500	GO_0034651	cortisol biosynthetic process	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
13578	UBERON_0006518	right lung lobe	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
12476	CHEBI_35737	monothiocarboxylic acid	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
3559	UBERON_0004114	tympanic cavity	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
2839	CL_0000055	non-terminally differentiated cell	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
13150	SO_0000290	dinucleotide_repeat_microsatellite_feature	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
3172	UBERON_0001229	renal corpuscle	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
3381	PR_000004899	complement C2	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
3438	GO_0009649	entrainment of circadian clock	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
12855	PR_000013255	protein arginine N-methyltransferase 5	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
12876	GO_0040034	regulation of development, heterochronic	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
3445	PR_000007421	F-box only protein 9	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
3336	PR_000011179	NF-kappa-B inhibitor delta	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
12701	CHEBI_8862	Rilmenidine	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
12699	PR_000008303	glutathione S-transferase omega-1	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
13128	GO_0044805	late nucleophagy	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
12689	GO_0007159	leukocyte cell-cell adhesion	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
12921	GO_0009236	cobalamin biosynthetic process	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
12962	GO_0050830	defense response to Gram-positive bacterium	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
3270	UBERON_0000959	optic chiasma	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
3227	PR_000004590	galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
13031	GO_0002519	natural killer cell tolerance induction	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
3197	GO_0033027	positive regulation of mast cell apoptotic process	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
13061	GO_0003053	circadian regulation of heart rate	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
3178	UBERON_0005397	brain arachnoid mater	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
12906	GO_0046805	protein-heme linkage via 1'-L-histidine	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
11621	GO_0005850	eukaryotic translation initiation factor 2 complex	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
13604	UBERON_0007634	parabrachial nucleus	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
13614	CHEBI_8194	Phytolaccoside B	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
13995	UBERON_0001343	seminiferous tubule of testis	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
14000	CHEBI_51114	copper(I) sulfide	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
2501	CHEBI_29234	triton	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
14057	GO_0030216	keratinocyte differentiation	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
14075	GO_0008360	regulation of cell shape	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
14173	GO_0070765	gamma-secretase complex	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
14178	GO_0008055	ocellus pigment biosynthetic process	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
2397	GO_0003099	positive regulation of the force of heart contraction by chemical signal	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
2552	CHEBI_8927	S-(2,4-dinitrophenyl)glutathione	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
2389	UBERON_0004766	cranial bone	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
2384	CL_0002052	Fraction D precursor B cell	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
2368	CHEBI_50749	calcipotriol	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
3740	GO_0043050	pharyngeal pumping	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
14255	GO_0005675	transcription factor TFIIH holo complex	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
14280	GO_0033515	L-lysine catabolic process using lysine 6-aminotransferase	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
14306	GO_0007545	processes downstream of sex determination signal	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
14310	CHEBI_23237	chromium molecular entity	0.06721607017746532	327724	3	51868	2	1.0	False	0.24750037900772723	False
