	OBO_ID	OBO_LABEL	ENRICHMENT_P_VALUE	TOTAL_POPULATION	TOTAL_SUCCESSES	TOTAL_IGNORANCE_CATEGORY	TOTAL_SUCCESSES_IN_IGNORANCE_CATEGORY	BONFERRONI_CRRECTION_P_VALUE	BONFERRONI_CRRECTION_P_VALUE_REJECT	BH_CRRECTION_P_VALUE	BH_CRRECTION_P_VALUE_REJECT
2736	UBERON_0013751	metaphysis of radius	0.09275055948780826	182892	2	8688	1	1.0	False	1.0	False
5182	PR_000010068	melanoma-associated antigen B3	0.09275055948780826	182892	2	8688	1	1.0	False	1.0	False
10307	UBERON_0016542	limbic cortex	0.09275055948780826	182892	2	8688	1	1.0	False	1.0	False
6274	UBERON_0000218	vertebral arch of axis	0.09275055948780826	182892	2	8688	1	1.0	False	1.0	False
6192	PR_000006501	dickkopf-related protein 3	0.09275055948780826	182892	2	8688	1	1.0	False	1.0	False
635	UBERON_0034705	developing neuroepithelium	0.09275055948780826	182892	2	8688	1	1.0	False	1.0	False
13085	GO_0034614	cellular response to reactive oxygen species	0.09275055948780826	182892	2	8688	1	1.0	False	1.0	False
13423	CHEBI_34993	talampicillin hydrochloride	0.09275055948780826	182892	2	8688	1	1.0	False	1.0	False
12381	CL_0002548	fibroblast of cardiac tissue	0.09275055948780826	182892	2	8688	1	1.0	False	1.0	False
4059	CHEBI_16237	4-chlorophenylacetate	0.09275055948780826	182892	2	8688	1	1.0	False	1.0	False
8429	CHEBI_24834	inorganic anion	0.09275055948780826	182892	2	8688	1	1.0	False	1.0	False
640	CHEBI_83530	atenolol-desisopropyl	0.09275055948780826	182892	2	8688	1	1.0	False	1.0	False
6987	GO_0072653	interferon-omega production	0.09275055948780826	182892	2	8688	1	1.0	False	1.0	False
13067	UBERON_0008247	tube foot	0.09275055948780826	182892	2	8688	1	1.0	False	1.0	False
10850	PR_000009209	juxtaposed with another zinc finger protein 1	0.0933521870011751	182892	11	8688	2	1.0	False	1.0	False
5079	GO_0061724	lipophagy	0.0933521870011751	182892	11	8688	2	1.0	False	1.0	False
9710	PR_000006000	carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 2	0.0933521870011751	182892	11	8688	2	1.0	False	1.0	False
11643	CHEBI_22580	anthraquinone	0.0933521870011751	182892	11	8688	2	1.0	False	1.0	False
11584	UBERON_0001752	enamel	0.0933521870011751	182892	11	8688	2	1.0	False	1.0	False
9464	GO_0042639	telogen	0.0933521870011751	182892	11	8688	2	1.0	False	1.0	False
10142	UBERON_0018298	stylocone	0.0933521870011751	182892	11	8688	2	1.0	False	1.0	False
7511	CL_0000169	type B pancreatic cell	0.09356174375738478	182892	23	8688	3	1.0	False	1.0	False
3448	CHEBI_51247	texas red	0.09356174375738478	182892	23	8688	3	1.0	False	1.0	False
2009	PR_000011403	photoreceptor-specific nuclear receptor	0.09356174375738478	182892	23	8688	3	1.0	False	1.0	False
10439	GO_0001822	kidney development	0.09504975144083486	182892	306	8688	20	1.0	False	1.0	False
89	CHEBI_37540	arabinarate(2-)	0.09837712500116196	182892	67	8688	6	1.0	False	1.0	False
1890	CHEBI_75862	alpha-D-rhamnofuranose	0.09837712500116196	182892	67	8688	6	1.0	False	1.0	False
10485	PR_000003266	collagen type II alpha chain	0.10332083552916067	182892	24	8688	3	1.0	False	1.0	False
13137	CHEBI_36916	cation	0.10450630201514047	182892	84	8688	7	1.0	False	1.0	False
10106	GO_0060132	prolactin secreting cell development	0.10450630201514047	182892	84	8688	7	1.0	False	1.0	False
12084	UBERON_0002495	long bone	0.108609272366181	182892	12	8688	2	1.0	False	1.0	False
7756	CHEBI_28748	doxorubicin	0.108609272366181	182892	12	8688	2	1.0	False	1.0	False
8154	GO_0051320	S phase	0.108609272366181	182892	12	8688	2	1.0	False	1.0	False
9434	UBERON_0000052	fornix of brain	0.108609272366181	182892	12	8688	2	1.0	False	1.0	False
2747	CHEBI_77765	2,4,6-trihydroxybenzophenone(1-)	0.108609272366181	182892	12	8688	2	1.0	False	1.0	False
3366	CHEBI_27778	abequose	0.10938718922149178	182892	69	8688	6	1.0	False	1.0	False
11944	CHEBI_60425	amyloid fibril	0.12063941390327039	182892	40	8688	4	1.0	False	1.0	False
3200	GO_0009602	detection of symbiont	0.1239604468187588	182892	26	8688	3	1.0	False	1.0	False
540	UBERON_0004237	blood vessel smooth muscle	0.12446284387174511	182892	13	8688	2	1.0	False	1.0	False
2566	CHEBI_30860	methylmalonic acid	0.12446284387174511	182892	13	8688	2	1.0	False	1.0	False
1546	UBERON_0000056	ureter	0.12446284387174511	182892	13	8688	2	1.0	False	1.0	False
5509	UBERON_0001105	clavicle bone	0.12446284387174511	182892	13	8688	2	1.0	False	1.0	False
10906	CL_0000019	sperm	0.12470325813322558	182892	263	8688	17	1.0	False	1.0	False
7742	GO_0044308	axonal spine	0.12636559899212219	182892	56	8688	5	1.0	False	1.0	False
9448	PR_000008443	huntingtin-associated protein 1	0.12636559899212219	182892	56	8688	5	1.0	False	1.0	False
7620	PR_000005908	alpha-crystallin B chain	0.12894921334855552	182892	41	8688	4	1.0	False	1.0	False
12506	CHEBI_3647	chlorpromazine	0.12894921334855552	182892	41	8688	4	1.0	False	1.0	False
2849	GO_0060021	roof of mouth development	0.13343717705072988	182892	57	8688	5	1.0	False	1.0	False
12176	CHEBI_17976	ubiquinol	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
7631	CHEBI_46674	lizardite	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
13148	CHEBI_50733	nutraceutical	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
4445	CHEBI_6723	megestrol acetate	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
1536	CL_0002494	cardiocyte	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
5839	CHEBI_5445	glyceraldehyde	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
2449	UBERON_0002401	visceral pleura	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
11592	GO_0031929	TOR signaling	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
10425	UBERON_0001398	brachial artery	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
4101	PR_000015800	syntaxin-8	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
5704	CHEBI_37987	Cy3 dye	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
10209	CHEBI_44482	N-oxalylglycine	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
8476	GO_0030206	chondroitin sulfate biosynthetic process	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
9797	CHEBI_28623	campesterol	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
8900	GO_0044809	chemokine (C-C motif) ligand 17 production	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
2750	CHEBI_63247	reducing agent	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
5660	UBERON_0012168	umbilical cord blood	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
5893	CHEBI_77734	dexverapamil	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
9841	GO_0019065	receptor-mediated endocytosis of virus by host cell	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
8715	PR_000000793	voltage-gated potassium channel KCNH4	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
2693	CHEBI_60874	phenylacetylglycine(1-)	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
909	UBERON_0003820	prostate bud	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
12610	CHEBI_73173	2,4-DB	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
906	UBERON_0001297	serosa of uterus	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
5974	GO_0042067	establishment of ommatidial planar polarity	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
13377	GO_0035745	T-helper 2 cell cytokine production	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
7507	UBERON_4200215	suture	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
2600	PR_000006449	diacylglycerol kinase kappa	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
11457	UBERON_0000478	extraembryonic structure	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
13370	CL_0000006	neuronal receptor cell	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
4056	GO_0006562	proline catabolic process	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
7655	GO_0001781	neutrophil apoptotic process	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
13367	PR_000010211	protein max	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
12212	CHEBI_75702	dU5	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
1563	PR_000011594	inositol polyphosphate 5-phosphatase OCRL	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
9989	GO_0002235	detection of unfolded protein	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
8577	PR_000009486	keratin, type II cytoskeletal 71	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
4365	CL_0002325	mammary alveolar cell	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
4411	CHEBI_7036	Musennin	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
927	UBERON_0016512	lumen of duodenum	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
7842	SO_0000006	PCR_product	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
4297	GO_0014065	phosphatidylinositol 3-kinase signaling	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
13380	GO_0043102	amino acid salvage	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
348	UBERON_0000118	lung bud	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
1467	UBERON_0001076	neural spine	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
12004	CHEBI_18335	pyridoxamine 5'-phosphate	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
9436	CL_0002633	respiratory basal cell	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
2137	PR_000008446	hyaluronan and proteoglycan link protein 3	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
7449	UBERON_0001229	renal corpuscle	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
7003	PR_000008320	general transcription factor IIH subunit 4	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
9204	UBERON_0004721	crista ampullaris	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
5302	PR_000010883	myozenin-2	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
6735	GO_0042466	chemokinesis	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
2391	CL_0002366	myometrial cell	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
10488	UBERON_0000387	meniscus	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
3695	GO_0001703	gastrulation with mouth forming first	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
1331	CL_0000437	gonadtroph	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
79	CHEBI_83462	metolachlor OXA	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
3436	GO_0010906	regulation of glucose metabolic process	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
11955	CHEBI_27989	cis-dodec-3-enoyl-CoA	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
3373	GO_0048262	determination of dorsal/ventral asymmetry	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
136	UBERON_0009773	renal tubule	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
12968	GO_0002326	B cell lineage commitment	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
10516	GO_0007598	blood coagulation, extrinsic pathway	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
12741	CHEBI_63755	o-nitrophenyl group	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
13224	GO_0002252	immune effector process	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
12435	CHEBI_86030	O-(hydroxyhexadecanoyl)carnitine	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
2375	3	A2MP1	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
2338	CHEBI_82678	3beta-hydroxy-7-oxo-5beta-cholan-24-oic acid	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
1452	CL_0000429	imaginal disc cell	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
5486	GO_0035193	larval central nervous system remodeling	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
10	GO_0006188	IMP biosynthetic process	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
3948	PR_000004908	complement component C8 alpha chain	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
665	PR_000016775	thiosulfate sulfurtransferase	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
12449	GO_1901646	negative regulation of synoviocyte proliferation	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
6989	CHEBI_82627	15(R)-HPETE	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
4814	GO_0016063	rhodopsin biosynthetic process	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
5433	CHEBI_33706	beta-amino acid	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
6305	UBERON_2000084	yolk	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
5404	GO_0002544	chronic inflammatory response	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
2233	GO_0002510	central B cell tolerance induction	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
8309	CHEBI_83630	essential oil	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
3254	GO_0045329	carnitine biosynthetic process	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
10342	CHEBI_76917	methyl 2-methylpropyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
7422	GO_0031214	biomineral tissue development	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
2603	GO_0099536	synaptic signaling	0.1358485043232795	182892	3	8688	1	1.0	False	1.0	False
4081	UBERON_0001464	hip	0.13622282999910637	182892	90	8688	7	1.0	False	1.0	False
7575	PR_000002046	interferon regulatory factor 4	0.1374892420615307	182892	42	8688	4	1.0	False	1.0	False
6150	GO_0048469	cell maturation	0.14082181868121352	182892	14	8688	2	1.0	False	1.0	False
4227	CL_0000160	goblet cell	0.14082181868121352	182892	14	8688	2	1.0	False	1.0	False
12950	UBERON_0007365	rumen	0.14082181868121352	182892	14	8688	2	1.0	False	1.0	False
11909	UBERON_0005396	carotid artery segment	0.14082181868121352	182892	14	8688	2	1.0	False	1.0	False
5993	GO_0055085	transmembrane transport	0.14082181868121352	182892	14	8688	2	1.0	False	1.0	False
9415	PR_000010220	mannose-binding protein C	0.14593617762259495	182892	75	8688	6	1.0	False	1.0	False
4416	UBERON_0001758	periodontium	0.14593880491461497	182892	28	8688	3	1.0	False	1.0	False
1624	GO_0032991	protein-containing complex	0.14982278907372604	182892	162	8688	11	1.0	False	1.0	False
6685	UBERON_0000955	brain	0.15073293757225245	182892	3102	8688	160	1.0	False	1.0	False
2124	UBERON_0002331	umbilical cord	0.15494559594047655	182892	254	8688	16	1.0	False	1.0	False
13239	PR_000010430	MAP kinase-interacting serine/threonine-protein kinase 2	0.1556650789657779	182892	60	8688	5	1.0	False	1.0	False
3661	CHEBI_16664	albendazole	0.15760241965042757	182892	15	8688	2	1.0	False	1.0	False
966	GO_0002521	leukocyte differentiation	0.15760241965042757	182892	15	8688	2	1.0	False	1.0	False
10659	PR_000009020	Golgi-resident adenosine 3',5'-bisphosphate 3'-phosphatase	0.15760241965042757	182892	15	8688	2	1.0	False	1.0	False
12137	PR_000013779	histone-binding protein RBBP7	0.15760241965042757	182892	15	8688	2	1.0	False	1.0	False
11954	PR_000013819	retinol-binding protein 2	0.15760241965042757	182892	15	8688	2	1.0	False	1.0	False
188	CL_0000213	lining cell	0.15760241965042757	182892	15	8688	2	1.0	False	1.0	False
6657	PR_000001447	cadherin-1	0.15760241965042757	182892	15	8688	2	1.0	False	1.0	False
8162	GO_0031318	detection of folic acid	0.15760241965042757	182892	15	8688	2	1.0	False	1.0	False
9147	CHEBI_17126	carnitine	0.15921241033541733	182892	77	8688	6	1.0	False	1.0	False
10640	CHEBI_33962	mu4-sulfido-quadro-tetracopper(6+)	0.16365347766695706	182892	1226	8688	66	1.0	False	1.0	False
1807	CHEBI_16027	adenosine 5'-monophosphate	0.16438843160465447	182892	45	8688	4	1.0	False	1.0	False
1018	PR_000009877	loss of heterozygosity 11 chromosomal region 2 gene A protein	0.16438843160465447	182892	45	8688	4	1.0	False	1.0	False
10987	UBERON_0001852	endolymph	0.16906631144080728	182892	30	8688	3	1.0	False	1.0	False
7326	PR_000008294	glutathione S-transferase A1	0.16906631144080728	182892	30	8688	3	1.0	False	1.0	False
8118	PR_000002325	dynein light chain 1, cytoplasmic	0.1712710095065587	182892	62	8688	5	1.0	False	1.0	False
10889	GO_0007602	phototransduction	0.1729886746947689	182892	79	8688	6	1.0	False	1.0	False
4121	PR_000002019	MHC class II histocompatibility antigen beta chain DRB1	0.1737458806057279	182892	46	8688	4	1.0	False	1.0	False
8753	PR_000005166	CMRF35-like molecule 7	0.1747276867460422	182892	16	8688	2	1.0	False	1.0	False
7669	UBERON_0000120	blood brain barrier	0.1747276867460422	182892	16	8688	2	1.0	False	1.0	False
8642	UBERON_0002481	bone tissue	0.1747276867460422	182892	16	8688	2	1.0	False	1.0	False
13425	CHEBI_76945	manool	0.1747276867460422	182892	16	8688	2	1.0	False	1.0	False
1943	CHEBI_76706	EC 6.1.* (C-O bond-forming ligase) inhibitor	0.17689935043795757	182892	4	8688	1	1.0	False	1.0	False
11844	CHEBI_86324	quinolone antibiotic	0.17689935043795757	182892	4	8688	1	1.0	False	1.0	False
3235	CHEBI_86960	veratrone acetate	0.17689935043795757	182892	4	8688	1	1.0	False	1.0	False
5276	GO_0048633	positive regulation of skeletal muscle tissue growth	0.17689935043795757	182892	4	8688	1	1.0	False	1.0	False
9406	CHEBI_46678	amosite asbestos	0.17689935043795757	182892	4	8688	1	1.0	False	1.0	False
10684	UBERON_0000353	parenchyma	0.17689935043795757	182892	4	8688	1	1.0	False	1.0	False
12452	GO_0033153	T cell receptor V(D)J recombination	0.17689935043795757	182892	4	8688	1	1.0	False	1.0	False
12603	CL_0000988	hematopoietic cell	0.17689935043795757	182892	4	8688	1	1.0	False	1.0	False
9321	CHEBI_34520	acephate	0.17689935043795757	182892	4	8688	1	1.0	False	1.0	False
3646	UBERON_0004043	semicircular canal ampulla	0.17689935043795757	182892	4	8688	1	1.0	False	1.0	False
12584	CHEBI_67449	ananolignan L	0.17689935043795757	182892	4	8688	1	1.0	False	1.0	False
3387	CHEBI_33310	neon atom	0.17689935043795757	182892	4	8688	1	1.0	False	1.0	False
11957	UBERON_0002150	superior cerebellar peduncle	0.17689935043795757	182892	4	8688	1	1.0	False	1.0	False
8215	CL_0002153	corneocyte	0.17689935043795757	182892	4	8688	1	1.0	False	1.0	False
7297	CHEBI_22485	glucosamine oligosaccharide	0.17689935043795757	182892	4	8688	1	1.0	False	1.0	False
6312	UBERON_0002329	somite	0.17689935043795757	182892	4	8688	1	1.0	False	1.0	False
9145	GO_0009647	skotomorphogenesis	0.17689935043795757	182892	4	8688	1	1.0	False	1.0	False
2029	CHEBI_25468	naphthaldehydes	0.17689935043795757	182892	4	8688	1	1.0	False	1.0	False
7657	PR_000003753	adenylate cyclase type 2	0.17689935043795757	182892	4	8688	1	1.0	False	1.0	False
4304	UBERON_0002437	cerebral hemisphere white matter	0.17689935043795757	182892	4	8688	1	1.0	False	1.0	False
5915	GO_0042742	defense response to bacterium	0.17689935043795757	182892	4	8688	1	1.0	False	1.0	False
10146	GO_0042494	detection of bacterial lipoprotein	0.17689935043795757	182892	4	8688	1	1.0	False	1.0	False
4145	UBERON_0002211	nerve root	0.17689935043795757	182892	4	8688	1	1.0	False	1.0	False
4468	CL_0000513	cardiac muscle myoblast	0.17689935043795757	182892	4	8688	1	1.0	False	1.0	False
1523	GO_0009953	dorsal/ventral pattern formation	0.17689935043795757	182892	4	8688	1	1.0	False	1.0	False
8866	GO_0003204	cardiac skeleton development	0.17689935043795757	182892	4	8688	1	1.0	False	1.0	False
1507	CL_0002674	H minus	0.17689935043795757	182892	4	8688	1	1.0	False	1.0	False
8888	PR_000006270	triokinase/FMN cyclase	0.17689935043795757	182892	4	8688	1	1.0	False	1.0	False
8472	PR_000009495	keratin, type II cytoskeletal 8	0.17689935043795757	182892	4	8688	1	1.0	False	1.0	False
11622	CL_0000118	basket cell	0.17689935043795757	182892	4	8688	1	1.0	False	1.0	False
11293	UBERON_0001461	elbow	0.17689935043795757	182892	4	8688	1	1.0	False	1.0	False
10327	UBERON_0004755	skeletal tissue	0.17689935043795757	182892	4	8688	1	1.0	False	1.0	False
