	OBO_ID	OBO_LABEL	ENRICHMENT_P_VALUE	TOTAL_POPULATION	TOTAL_SUCCESSES	TOTAL_IGNORANCE_CATEGORY	TOTAL_SUCCESSES_IN_IGNORANCE_CATEGORY	BONFERRONI_CRRECTION_P_VALUE	BONFERRONI_CRRECTION_P_VALUE_REJECT	BH_CRRECTION_P_VALUE	BH_CRRECTION_P_VALUE_REJECT
13288	PR_000010330	talin rod domain-containing protein 1	8.369985233797925e-05	182892	67	33885	26	1.0	False	0.0011531791587030386	True
2135	CHEBI_60168	PNCMB	8.493708478658951e-05	182892	46	33885	20	1.0	False	0.0011690431487899682	True
375	CHEBI_18022	thiocyanate	8.846218540937689e-05	182892	33	33885	16	1.0	False	0.0012102339389024185	True
6709	UBERON_0005169	interstitial tissue	8.846218540937689e-05	182892	33	33885	16	1.0	False	0.0012102339389024185	True
2967	GO_0001777	T cell homeostatic proliferation	8.881799052564351e-05	182892	13	33885	9	1.0	False	0.0012102339389024185	True
6771	CHEBI_17361	cytidine 5'-monophosphate	8.881799052564351e-05	182892	13	33885	9	1.0	False	0.0012102339389024185	True
7518	UBERON_0000056	ureter	8.881799052564351e-05	182892	13	33885	9	1.0	False	0.0012102339389024185	True
302	CHEBI_17515	L-gamma-glutamyl-L-cysteine	8.881799052564351e-05	182892	13	33885	9	1.0	False	0.0012102339389024185	True
2128	CL_0000445	apoptosis fated cell	8.881799052564351e-05	182892	13	33885	9	1.0	False	0.0012102339389024185	True
1137	PR_000007606	forkhead box protein B2	8.881799052564351e-05	182892	13	33885	9	1.0	False	0.0012102339389024185	True
6125	PR_000003566	ATP-binding cassette sub-family D member 2	8.881799052564351e-05	182892	13	33885	9	1.0	False	0.0012102339389024185	True
3125	PR_000015908	synaptotagmin-6	8.881799052564351e-05	182892	13	33885	9	1.0	False	0.0012102339389024185	True
11317	UBERON_0001897	dorsal plus ventral thalamus	8.966189424801251e-05	182892	21	33885	12	1.0	False	0.001220347028802828	True
8665	UBERON_0001004	respiratory system	8.973930154560647e-05	182892	677	33885	165	1.0	False	0.001220347028802828	True
5368	PR_000017653	zinc finger protein ZFPM2	9.276747125510578e-05	182892	71	33885	27	1.0	False	0.0012602687570509186	True
10601	PR_000012560	peroxisomal membrane protein PEX14	9.595961638210522e-05	182892	24	33885	13	1.0	False	0.001299747249326606	True
8497	PR_000005866	cAMP-responsive element modulator	9.595961638210522e-05	182892	24	33885	13	1.0	False	0.001299747249326606	True
3542	SO_0000134	genomically_imprinted	9.595961638210522e-05	182892	24	33885	13	1.0	False	0.001299747249326606	True
8429	CHEBI_36710	interferon inducer	9.691113088349546e-05	182892	27	33885	14	1.0	False	0.0013087324771243894	True
3505	CHEBI_48497	imidodiphosphate	9.691113088349546e-05	182892	27	33885	14	1.0	False	0.0013087324771243894	True
3815	GO_0005975	carbohydrate metabolic process	9.691113088349546e-05	182892	27	33885	14	1.0	False	0.0013087324771243894	True
9149	PR_000013050	suppressor of SWI4 1	9.744959648082877e-05	182892	43	33885	19	1.0	False	0.0013134007929255912	True
636	CL_0002322	embryonic stem cell	9.744959648082877e-05	182892	43	33885	19	1.0	False	0.0013134007929255912	True
9616	CL_0000062	osteoblast	0.00010033833236427749	182892	64	33885	25	1.0	False	0.0013496644785741807	True
6865	UBERON_0000055	vessel	0.00010033833236427749	182892	64	33885	25	1.0	False	0.0013496644785741807	True
12595	GO_0016246	RNA interference	0.00010468822635247225	182892	50	33885	21	1.0	False	0.0014067867576713874	True
1514	UBERON_0002298	brainstem	0.00010893139348817972	182892	79	33885	29	1.0	False	0.0014609243776278905	True
11571	GO_0008219	cell death	0.00010893139348817972	182892	79	33885	29	1.0	False	0.0014609243776278905	True
9695	CHEBI_60425	amyloid fibril	0.00011083577996177987	182892	40	33885	18	1.0	False	0.001485003281965794	True
6611	CHEBI_18320	1,4-dithiothreitol	0.00011128641129825139	182892	102	33885	35	1.0	False	0.001489576267534355	True
13280	UBERON_0002435	striatum	0.00012011646828802026	182892	61	33885	24	1.0	False	0.0016061893983244004	True
2082	UBERON_0001443	chest	0.00012204357112157275	182892	87	33885	31	1.0	False	0.0016303585295123042	True
10522	CHEBI_35703	xenobiotic	0.00012470291511586137	182892	37	33885	17	1.0	False	0.0016642526164238267	True
6113	PR_000029559	interleukin-36 beta	0.0001267657466964185	182892	16	33885	10	1.0	False	0.0016786298002773553	True
9703	PR_000009364	krueppel-like factor 4	0.0001267657466964185	182892	16	33885	10	1.0	False	0.0016786298002773553	True
3820	SO_0000383	MicF_RNA	0.0001267657466964185	182892	16	33885	10	1.0	False	0.0016786298002773553	True
8091	CL_0002082	type II cell of adrenal medulla	0.0001267657466964185	182892	16	33885	10	1.0	False	0.0016786298002773553	True
6400	SO_0001707	H3K9_trimethylation_site	0.0001267657466964185	182892	16	33885	10	1.0	False	0.0016786298002773553	True
1067	UBERON_0000120	blood brain barrier	0.0001267657466964185	182892	16	33885	10	1.0	False	0.0016786298002773553	True
155	UBERON_0000170	pair of lungs	0.0001267657466964185	182892	16	33885	10	1.0	False	0.0016786298002773553	True
12626	CHEBI_44445	nimesulide	0.0001267657466964185	182892	16	33885	10	1.0	False	0.0016786298002773553	True
9619	PR_000006990	eukaryotic translation initiation factor 4E	0.00013363740668971238	182892	11	33885	8	1.0	False	0.0017593655106802133	True
7299	GO_1990794	basolateral part of cell	0.00013363740668971238	182892	11	33885	8	1.0	False	0.0017593655106802133	True
4524	PR_000004355	ankyrin repeat and SOCS box protein 6	0.00013363740668971238	182892	11	33885	8	1.0	False	0.0017593655106802133	True
1364	PR_000010409	midnolin	0.00013363740668971238	182892	11	33885	8	1.0	False	0.0017593655106802133	True
13335	PR_000005833	cleavage and polyadenylation specificity factor subunit 6	0.00013363740668971238	182892	11	33885	8	1.0	False	0.0017593655106802133	True
7163	PR_000001958	tumor necrosis factor receptor superfamily member 1A	0.00013363740668971238	182892	11	33885	8	1.0	False	0.0017593655106802133	True
5641	GO_0010424	DNA methylation on cytosine within a CG sequence	0.00014355744263608202	182892	58	33885	23	1.0	False	0.0018881406499606694	True
7675	UBERON_0002084	heart left ventricle	0.00015091375456481937	182892	31	33885	15	1.0	False	0.0019829805397302107	True
10004	GO_0006241	CTP biosynthetic process	0.00015171429679171382	182892	19	33885	11	1.0	False	0.001987749046234512	True
4778	GO_0033565	ESCRT-0 complex	0.00015171429679171382	182892	19	33885	11	1.0	False	0.001987749046234512	True
836	PR_000005009	calpain-1 catalytic subunit	0.00015171429679171382	182892	19	33885	11	1.0	False	0.001987749046234512	True
7361	GO_0019915	lipid storage	0.0001607825332003705	182892	28	33885	14	1.0	False	0.002098489269528973	True
9292	CHEBI_25541	nigerans	0.0001607825332003705	182892	28	33885	14	1.0	False	0.002098489269528973	True
7578	PR_000001995	C-C motif chemokine 23	0.0001607825332003705	182892	28	33885	14	1.0	False	0.002098489269528973	True
3626	GO_0009740	gibberellic acid mediated signaling pathway	0.0001607825332003705	182892	28	33885	14	1.0	False	0.002098489269528973	True
3538	UBERON_0005291	embryonic tissue	0.0001639414921917332	182892	22	33885	12	1.0	False	0.002137671552731633	True
10516	CHEBI_24996	lactate	0.00016598599242231	182892	25	33885	13	1.0	False	0.0021622611211724626	True
3094	PR_000004370	asialoglycoprotein receptor 2	0.00017111352040655238	182892	77	33885	28	1.0	False	0.0022264543917343243	True
4324	UBERON_0000010	peripheral nervous system	0.00017124058436353824	182892	55	33885	22	1.0	False	0.0022264543917343243	True
4856	SO_0000860	syntenic	0.0001894210232150934	182892	9	33885	7	1.0	False	0.002434953643706474	True
3985	GO_0042446	hormone biosynthetic process	0.0001894210232150934	182892	9	33885	7	1.0	False	0.002434953643706474	True
610	CHEBI_59159	beta-terpinene	0.0001894210232150934	182892	9	33885	7	1.0	False	0.002434953643706474	True
3479	SO_0001861	sterol_regulatory_element	0.0001894210232150934	182892	9	33885	7	1.0	False	0.002434953643706474	True
9743	PR_000008476	orexin	0.0001894210232150934	182892	9	33885	7	1.0	False	0.002434953643706474	True
9715	CHEBI_24619	homoserine derivative	0.0001894210232150934	182892	9	33885	7	1.0	False	0.002434953643706474	True
5661	PR_000012704	phosphatidylinositol N-acetylglucosaminyltransferase subunit Q	0.0001894210232150934	182892	9	33885	7	1.0	False	0.002434953643706474	True
463	UBERON_0001804	capsule of lens	0.0001894210232150934	182892	9	33885	7	1.0	False	0.002434953643706474	True
911	GO_0001750	photoreceptor outer segment	0.0001894210232150934	182892	9	33885	7	1.0	False	0.002434953643706474	True
11908	PR_000002050	interferon regulatory factor 8	0.0001894210232150934	182892	9	33885	7	1.0	False	0.002434953643706474	True
12242	GO_0007492	endoderm development	0.0001894210232150934	182892	9	33885	7	1.0	False	0.002434953643706474	True
13003	PR_000004051	ankyrin repeat and SAM domain-containing protein 1A	0.0001894210232150934	182892	9	33885	7	1.0	False	0.002434953643706474	True
11884	UBERON_0000970	eye	0.00019807179604098708	182892	300	33885	81	1.0	False	0.0025437571091936756	True
1798	GO_0042611	MHC protein complex	0.00020758037020070602	182892	14	33885	9	1.0	False	0.0026459215382177922	True
8812	CHEBI_24636	proton	0.00020758037020070602	182892	14	33885	9	1.0	False	0.0026459215382177922	True
1256	PR_000003923	aldehyde dehydrogenase X, mitochondrial	0.00020758037020070602	182892	14	33885	9	1.0	False	0.0026459215382177922	True
11820	SO_0001467	RST	0.00020758037020070602	182892	14	33885	9	1.0	False	0.0026459215382177922	True
9116	PR_000015896	synaptotagmin-11	0.00020758037020070602	182892	14	33885	9	1.0	False	0.0026459215382177922	True
7022	UBERON_0000115	lung epithelium	0.00020758037020070602	182892	14	33885	9	1.0	False	0.0026459215382177922	True
5997	CHEBI_72779	11-trans-LTE4	0.00020758037020070602	182892	14	33885	9	1.0	False	0.0026459215382177922	True
9601	GO_0046651	lymphocyte proliferation	0.00020758037020070602	182892	14	33885	9	1.0	False	0.0026459215382177922	True
3461	CHEBI_17418	valeric acid	0.0002112059799815486	182892	35	33885	16	1.0	False	0.002676786931999755	True
11656	UBERON_0002389	manual digit	0.0002112059799815486	182892	35	33885	16	1.0	False	0.002676786931999755	True
8286	UBERON_0009472	axilla	0.00021344648770119112	182892	121	33885	39	1.0	False	0.002676786931999755	True
3217	PR_000010450	protein AF-10	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
8529	GO_0060135	maternal process involved in female pregnancy	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
8531	CHEBI_75182	tolylfluanid	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
449	GO_0009894	regulation of catabolic process	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
11506	PR_000029268	APC membrane recruitment protein 2	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
4027	GO_0030061	mitochondrial crista	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
2843	PR_000010759	mucin-13	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
12318	GO_0005743	mitochondrial inner membrane	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
13368	GO_0002001	renin secretion into blood stream	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
3312	PR_000006460	dihydroorotate dehydrogenase (quinone), mitochondrial	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
2869	PR_000006099	cytochrome P450 17A1	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
12274	PR_000005920	lambda-crystallin	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
5920	PR_000012725	phosphatidylinositol 3-kinase regulatory subunit beta	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
9167	PR_000017308	vomeronasal type-1 receptor 1	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
10158	CHEBI_13193	hydrogen acceptor	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
7168	PR_000017270	prefoldin subunit 3	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
1199	GO_0019566	arabinose metabolic process	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
3510	UBERON_0001150	body of pancreas	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
8053	GO_0015904	tetracycline transmembrane transport	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
8117	UBERON_0001044	saliva-secreting gland	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
9604	PR_000010830	myosin-7	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
601	CHEBI_75393	Y-27632	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
8106	PR_000008244	glutamate receptor ionotropic, kainate 5	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
12516	CHEBI_29021	hexane	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
2414	CL_0002084	Boettcher cell	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
1840	GO_0030282	bone mineralization	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
756	GO_0044379	protein localization to actin cortical patch	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
13432	CHEBI_27902	tetracycline	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
1431	CL_0002651	endothelial cell of venous sinus of spleen	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
7047	GO_0030674	protein-macromolecule adaptor activity	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
13040	UBERON_0005392	cortical layer III	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
2703	PR_000010757	metaxin-3	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
12288	CL_0000425	pore cell	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
12983	CHEBI_34682	diazinon	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
11503	PR_000010133	mitogen-activated protein kinase kinase kinase 14	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
5371	CHEBI_50799	zigzag carbon nanotube	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
8438	PR_000012190	P2X purinoceptor 3	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
5361	GO_0015627	type II protein secretion system complex	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
8398	PR_000016059	threonine--tRNA ligase, mitochondrial	0.00021825262596886303	182892	5	33885	5	1.0	False	0.002676786931999755	True
10071	UBERON_0000033	head	0.00022177782927362762	182892	423	33885	108	1.0	False	0.002717576170577743	True
4100	CHEBI_39015	apolipoprotein	0.00023297407436747845	182892	56	33885	22	1.0	False	0.002848202814654663	True
4356	GO_0019653	anaerobic purine nucleobase catabolic process	0.00023393507553695321	182892	218	33885	62	1.0	False	0.002848202814654663	True
11363	CHEBI_26536	retinoic acid	0.00023513119054795106	182892	465	33885	117	1.0	False	0.002848202814654663	True
10616	CHEBI_18295	histamine	0.00023551475280131142	182892	32	33885	15	1.0	False	0.002848202814654663	True
8228	CHEBI_60688	EC 4.2.1.20 (tryptophan synthase) inhibitor	0.00023672336676459912	182892	42	33885	18	1.0	False	0.002848202814654663	True
8776	PR_000015693	suppressor of tumorigenicity 7 protein	0.00023808182928898144	182892	7	33885	6	1.0	False	0.002848202814654663	True
6342	PR_000001200	C-C chemokine receptor type 4	0.00023808182928898144	182892	7	33885	6	1.0	False	0.002848202814654663	True
2562	PR_000017116	uroplakin-3b	0.00023808182928898144	182892	7	33885	6	1.0	False	0.002848202814654663	True
4427	UBERON_0001236	adrenal medulla	0.00023808182928898144	182892	7	33885	6	1.0	False	0.002848202814654663	True
2795	GO_0019652	lactate fermentation to propionate and acetate	0.00023808182928898144	182892	7	33885	6	1.0	False	0.002848202814654663	True
6650	CHEBI_76980	2-hydroxybehenic acid	0.00023808182928898144	182892	7	33885	6	1.0	False	0.002848202814654663	True
7920	GO_0009292	genetic transfer	0.00023808182928898144	182892	7	33885	6	1.0	False	0.002848202814654663	True
9617	CHEBI_39426	perfluorobutyric acid	0.00023808182928898144	182892	7	33885	6	1.0	False	0.002848202814654663	True
3848	PR_000010103	endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase	0.00023808182928898144	182892	7	33885	6	1.0	False	0.002848202814654663	True
1827	PR_000011412	nuclear receptor subfamily 5 group A member 2	0.00023808182928898144	182892	7	33885	6	1.0	False	0.002848202814654663	True
4227	GO_0051338	regulation of transferase activity	0.00023808182928898144	182892	7	33885	6	1.0	False	0.002848202814654663	True
1853	PR_000004164	apolipoprotein L domain-containing protein 1	0.00023808182928898144	182892	7	33885	6	1.0	False	0.002848202814654663	True
