DATE,ARTICLE,SENTENCE,IGNORANCE_CATEGORIES,ANNOTATED LEXICAL CUES
2/2018,PMC5812027,"As most women with high vitamin D status were born in Sweden and thus more likely to be familiar with the Swedish health-care system, it is possible that they registered earlier for antenatal care and were more likely to report pregnancy loss","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE'}","[('as', 'PROBABLE_UNDERSTANDING'), ('thus', 'PROBABLE_UNDERSTANDING'), ('likely', 'PROBABLE_UNDERSTANDING'), ('it_is_possible', 'INCOMPLETE_EVIDENCE'), ('likely', 'PROBABLE_UNDERSTANDING')]"
2/2018,PMC5812027,"Despite few cases of IUFD in the GraviD cohort, our results suggest that vitamin D deficiency in early pregnancy may be linked to IUFD","{'ANOMALY_CURIOUS_FINDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('despite', 'ANOMALY_CURIOUS_FINDING'), ('few', 'INCOMPLETE_EVIDENCE'), ('suggest', 'INCOMPLETE_EVIDENCE'), ('may_be', 'INCOMPLETE_EVIDENCE'), ('linked', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"In addition, vitamin D status among women who terminated the pregnancy was not assessed","{'QUESTION_ANSWERED_BY_THIS_WORK', 'INCOMPLETE_EVIDENCE'}","[('was_not', 'INCOMPLETE_EVIDENCE'), ('assessed', 'QUESTION_ANSWERED_BY_THIS_WORK')]"
2/2018,PMC5812027,"Interestingly, vitamin D status at T1- around the time the maternal blood flow of the placenta is fully developed- is only related to pregnancy loss","{'ANOMALY_CURIOUS_FINDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('interestingly', 'ANOMALY_CURIOUS_FINDING'), ('only', 'INCOMPLETE_EVIDENCE'), ('related', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"High vitamin D status in late, but not early, pregnancy was associated with lower odds of SGA and LBW","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'SUPERFICIAL_RELATIONSHIP'}","[('but not', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('associated', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,Both higher late pregnancy vitamin D status and gestational vitamin D status trajectory can be suspected to play a role in healthy pregnancy,"{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('can', 'INCOMPLETE_EVIDENCE'), ('suspected', 'PROBABLE_UNDERSTANDING'), ('role', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,Vitamin D levels in an Australian and New Zealand cohort and the association with pregnancy outcome,{'SUPERFICIAL_RELATIONSHIP'},"[('association', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,Pregnant women are at increased susceptibility to vitamin D deficiency,{'IMPORTANT_CONSIDERATION'},"[('increased susceptibility', 'IMPORTANT_CONSIDERATION')]"
6/2018,PMC6011374,"Hence, there is continuing interest in determining how vitamin D influences pregnancy health","{'EXPLICIT_QUESTION', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('continuing_interest', 'INCOMPLETE_EVIDENCE'), ('how', 'EXPLICIT_QUESTION'), ('influences', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,We aimed to compare vitamin D status in two distinct populations of pregnant women in Australia and New Zealand and to investigate the relationship between vitamin D status and pregnancy outcome,"{'QUESTION_ANSWERED_BY_THIS_WORK', 'SUPERFICIAL_RELATIONSHIP'}","[('aimed', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('to_investigate', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('relationship', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"A possible association between fetal sex, vitamin D status and GDM provides further questions and encourages continual research and discussion into the role of vitamin D in pregnancy, particularly in vitamin D replete populations","{'EXPLICIT_QUESTION', 'INCOMPLETE_EVIDENCE', 'FUTURE_WORK', 'SUPERFICIAL_RELATIONSHIP'}","[('possible', 'INCOMPLETE_EVIDENCE'), ('association', 'SUPERFICIAL_RELATIONSHIP'), ('further', 'INCOMPLETE_EVIDENCE'), ('questions', 'EXPLICIT_QUESTION'), ('encourages ... research', 'FUTURE_WORK'), ('role', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"With an increasing prevalence of vitamin D deficiency and insufficiency reported both in Australia and New Zealand, as well as worldwide [1], there is continuing interest in determining how vitamin D deficiency may influence health in pregnancy","{'EXPLICIT_QUESTION', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('continuing_interest', 'INCOMPLETE_EVIDENCE'), ('how', 'EXPLICIT_QUESTION'), ('may', 'INCOMPLETE_EVIDENCE'), ('influence', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"Evidence suggests that vitamin D deficiency is associated with a number of pregnancy complications including preeclampsia (PE), gestational diabetes mellitus (GDM) and spontaneous preterm birth (sPTB) [2–4]","{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP', 'PROBLEM_COMPLICATION'}","[('suggests', 'INCOMPLETE_EVIDENCE'), ('associated', 'SUPERFICIAL_RELATIONSHIP'), ('complications', 'PROBLEM_COMPLICATION')]"
6/2018,PMC6011374,"However, inconsistencies between studies reflect uncertainty about the true effect of vitamin D deficiency on pregnancy outcome [5,6]","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'FULL_UNKNOWN', 'SUPERFICIAL_RELATIONSHIP'}","[('however', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('inconsistencies', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('uncertainty', 'FULL_UNKNOWN'), ('effect', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"This may be explained, in part, by inadequate control of related risk factors and confounders in statistical analyses, variations between assays that measure vitamin D and significant heterogeneity between studied populations [6]","{'DIFFICULT_TASK', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP', 'PROBLEM_COMPLICATION'}","[('may_be', 'INCOMPLETE_EVIDENCE'), ('in_part', 'INCOMPLETE_EVIDENCE'), ('inadequate', 'PROBLEM_COMPLICATION'), ('related', 'SUPERFICIAL_RELATIONSHIP'), ('confounders', 'PROBLEM_COMPLICATION'), ('variations', 'DIFFICULT_TASK'), ('heterogeneity', 'DIFFICULT_TASK')]"
6/2018,PMC6011374,"In Australia and New Zealand, the deficiency cut-offs are based on the role of vitamin D in bone health where serum 25(OH)D ≥ 50 nmol/L at the end of winter is required for optimal musculoskeletal health [1]",{'SUPERFICIAL_RELATIONSHIP'},"[('role', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,The incidence of vitamin D deficiency (˂50 nmol/L) is frequent among pregnant women even in areas such as Australia and the North Island of New Zealand where sunlight exposure is high,{'ANOMALY_CURIOUS_FINDING'},"[('even', 'ANOMALY_CURIOUS_FINDING')]"
6/2018,PMC6011374,Reports from lower-risk groups have indicated that vitamin D deficiency occurs in 25–55% of pregnant women [11–13],{'INCOMPLETE_EVIDENCE'},"[('indicated', 'INCOMPLETE_EVIDENCE')]"
6/2018,PMC6011374,"There are numerous studies which have shown that vitamin D deficiency is associated with adverse pregnancy outcomes (Most recent: [14–17]), particularly in populations that reside at higher latitudes","{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('have_shown', 'INCOMPLETE_EVIDENCE'), ('associated', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"Previous studies on pregnant Australian and New Zealand women have reported that while circulating 25(OH)D was significantly lower in women with PE, sPTB, GDM and those who delivered a small-for gestational age (SGA) infant, no association between vitamin D deficiency and these pregnancy complications was found after adjusting for covariates [18–20]","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE'}","[('previous...studies', 'INCOMPLETE_EVIDENCE'), ('while', 'ALTERNATIVE_OPTIONS_CONTROVERSY')]"
6/2018,PMC6011374,"Furthermore, the gestation at which vitamin D was measured is also important",{'IMPORTANT_CONSIDERATION'},"[('important', 'IMPORTANT_CONSIDERATION')]"
6/2018,PMC6011374,"In the case of preterm delivery, vitamin D status measured closer to the delivery date was more significantly associated with preterm delivery than earlier measures [26]",{'SUPERFICIAL_RELATIONSHIP'},"[('associated', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"Using a robust, validated chemiluminescent-based assay to measure serum 25(OH)D [27], we aimed to investigate the differences between vitamin D status in early pregnancy in two distinct populations of nulliparous women from Australia and New Zealand","{'QUESTION_ANSWERED_BY_THIS_WORK', 'ALTERNATIVE_OPTIONS_CONTROVERSY'}","[('aimed', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('to_investigate', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('differences', 'ALTERNATIVE_OPTIONS_CONTROVERSY')]"
6/2018,PMC6011374,We also aimed to examine the relationship between serum 25(OH)D at 15 ± 1 weeks’ gestation and the risk of an adverse pregnancy outcome and included determining the effect modification of fetal sex on the association between maternal vitamin D status and pregnancy outcome,"{'QUESTION_ANSWERED_BY_THIS_WORK', 'SUPERFICIAL_RELATIONSHIP'}","[('aimed', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('to_examine', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('relationship', 'SUPERFICIAL_RELATIONSHIP'), ('effect', 'SUPERFICIAL_RELATIONSHIP'), ('association', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"Unlike the previously published data on vitamin D in the Auckland cohort [20], serum 25(OH)D was measured using the IDS-iSYS chemiluminescent-based assay (Abacus, ALS) as per the manufacturer’s instructions","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE'}","[('Unlike', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('previously', 'INCOMPLETE_EVIDENCE')]"
6/2018,PMC6011374,"Given that the month in which the serum was sampled heavily influences vitamin D status, “standardised” serum 25(OH)D concentrations were calculated as previously described [34] in order to normalise against seasonal variation","{'DIFFICULT_TASK', 'SUPERFICIAL_RELATIONSHIP'}","[('influences', 'SUPERFICIAL_RELATIONSHIP'), ('variation', 'DIFFICULT_TASK')]"
6/2018,PMC6011374,"Given that all these factors significantly influenced serum 25(OH)D in the linear regression model, it was unsurprising that vitamin D status of the women was significantly different between the two recruitment sites",{'SUPERFICIAL_RELATIONSHIP'},"[('influenced', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"However, after adjusting for maternal age, BMI, SEI, smoking status and alcohol consumption at 15 ± 1 weeks’ gestation, ethnicity, recreational walking and season, the women recruited in Adelaide still had significantly lower serum 25(OH)D when compared with those in Auckland (Adelaide: 58.4 ± 50.3 vs. Auckland: 70.2 ± 54.5 nmol/L, P < 0.001) indicating the influence of other confounders not measured as part of the study on vitamin D status","{'ANOMALY_CURIOUS_FINDING', 'INCOMPLETE_EVIDENCE', 'PROBLEM_COMPLICATION', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'SUPERFICIAL_RELATIONSHIP'}","[('however', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('still', 'ANOMALY_CURIOUS_FINDING'), ('indicating', 'INCOMPLETE_EVIDENCE'), ('influence', 'SUPERFICIAL_RELATIONSHIP'), ('other', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('confounders', 'PROBLEM_COMPLICATION')]"
6/2018,PMC6011374,"As expected, there was a seasonal influence on serum 25(OH)D and thus, “standardised” vitamin D concentrations were calculated to account for the month of serum collection","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('as_expected', 'INCOMPLETE_EVIDENCE'), ('influence', 'SUPERFICIAL_RELATIONSHIP'), ('thus', 'PROBABLE_UNDERSTANDING')]"
6/2018,PMC6011374,"However, when each pregnancy complication was analysed separately, a 53% decreased risk for GDM was observed with high vitamin D status when compared to moderate-high status (aRR: 0.47; 95% CI: 0.23, 0.96)",{'ANOMALY_CURIOUS_FINDING'},"[('however', 'ANOMALY_CURIOUS_FINDING')]"
6/2018,PMC6011374,"Although, the point estimates indicated a marginal increased risk for developing any pregnancy complication with severe (< 25 nmol/L) vitamin D deficiency compared to those who had levels between 50 and 75 nmol/L (aRR: 1.10; 95% CI: 0.89, 1.36)","{'ANOMALY_CURIOUS_FINDING', 'INCOMPLETE_EVIDENCE'}","[('although', 'ANOMALY_CURIOUS_FINDING'), ('indicated', 'INCOMPLETE_EVIDENCE')]"
6/2018,PMC6011374,"As there is evidence to suggest that vitamin D metabolism within the placenta may differ with respect to fetal sex [35] thus, we assessed the effect of “standardised” vitamin D status on pregnancy outcome stratified by fetal sex (Table 3)","{'QUESTION_ANSWERED_BY_THIS_WORK', 'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'SUPERFICIAL_RELATIONSHIP'}","[('there_is_evidence', 'INCOMPLETE_EVIDENCE'), ('suggest', 'INCOMPLETE_EVIDENCE'), ('may', 'INCOMPLETE_EVIDENCE'), ('differ', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('thus', 'PROBABLE_UNDERSTANDING'), ('assessed', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('effect', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"Although, a 56% decreased risk for GDM was observed in those with low-moderate levels of standardised vitamin D when compared to moderate-high levels for women carrying a female fetus (aRR: 0.44; 95% CI: 0.20, 0.97)",{'ANOMALY_CURIOUS_FINDING'},"[('although', 'ANOMALY_CURIOUS_FINDING')]"
6/2018,PMC6011374,This study adds to the current body of literature on vitamin D status in a population of pregnant Australian and New Zealand women and provides insight into normal circulating levels of 25(OH)D in early pregnancy,{'INCOMPLETE_EVIDENCE'},"[('adds_to_the...literature', 'INCOMPLETE_EVIDENCE'), ('insight', 'INCOMPLETE_EVIDENCE')]"
6/2018,PMC6011374,"It is the largest prospective cohort study to assess vitamin D status within the international SCOPE cohort, comparing and combining two distinct populations of pregnant women living at similar latitude and provides a greater understanding of vitamin D deficiency and the risk of adverse pregnancy outcomes","{'QUESTION_ANSWERED_BY_THIS_WORK', 'INCOMPLETE_EVIDENCE'}","[('to_assess', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('greater_understanding', 'INCOMPLETE_EVIDENCE')]"
6/2018,PMC6011374,This was independent of diet and lifestyles factors including BMI and SEI and highlights the difficulty in understanding the role of vitamin D in pregnancy in human cohort studies,"{'DIFFICULT_TASK', 'SUPERFICIAL_RELATIONSHIP'}","[('difficulty', 'DIFFICULT_TASK'), ('role', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"However, there was a protective association of having high vitamin D at 15 ± 1 weeks’ gestation and GDM once standardised based on month serum was sampled","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'SUPERFICIAL_RELATIONSHIP'}","[('however', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('association', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"Furthermore, there may be possible fetal sex specific differences in vitamin D status worth considering in future studies","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'IMPORTANT_CONSIDERATION', 'INCOMPLETE_EVIDENCE', 'FUTURE_WORK'}","[('may_be', 'INCOMPLETE_EVIDENCE'), ('possible', 'INCOMPLETE_EVIDENCE'), ('differences', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('worth considering', 'IMPORTANT_CONSIDERATION'), ('future_studies', 'FUTURE_WORK')]"
6/2018,PMC6011374,"Previous studies have shown a positive association between socioeconomic status and vitamin D in both pregnant and non-pregnant women [36,37]","{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('previous...studies', 'INCOMPLETE_EVIDENCE'), ('have_shown', 'INCOMPLETE_EVIDENCE'), ('association', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"However, after adjusting for factors shown to be associated with vitamin D status including BMI and recreational walking, serum 25(OH)D remained significantly lower in the women recruited in Adelaide suggesting the influence of other factors not measured as part of SCOPE for example, hours spent outside in the sun","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('however', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('associated', 'SUPERFICIAL_RELATIONSHIP'), ('suggesting', 'INCOMPLETE_EVIDENCE'), ('influence', 'SUPERFICIAL_RELATIONSHIP'), ('other', 'ALTERNATIVE_OPTIONS_CONTROVERSY')]"
6/2018,PMC6011374,"As indicated by the seasonal variation in serum 25(OH)D, amongst women recruited in Adelaide, vitamin D status declined significantly from February to April whilst in the women recruited in Auckland, serum 25(OH)D in March and April remained elevated before declining","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE'}","[('indicated', 'INCOMPLETE_EVIDENCE'), ('whilst', 'ALTERNATIVE_OPTIONS_CONTROVERSY')]"
6/2018,PMC6011374,Vitamin D deficiency has previously been associated with insulin resistance and type 2 diabetes given its role in supporting insulin secretion and pancreatic β-cell function [42],"{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('previously', 'INCOMPLETE_EVIDENCE'), ('associated', 'SUPERFICIAL_RELATIONSHIP'), ('role', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"Therefore, the protective role of high 25(OH)D 15 ± 1 weeks’ gestation against GDM, as seen with a decreased risk of GDM in women within the ‘high’ quartile of standardised vitamin D compared to moderate-high, is consistent with knowledge about vitamin D and diabetes","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('therefore', 'PROBABLE_UNDERSTANDING'), ('role', 'SUPERFICIAL_RELATIONSHIP'), ('consistent', 'INCOMPLETE_EVIDENCE')]"
6/2018,PMC6011374,This is also consistent with another study that observed an increased risk of GDM with vitamin D deficiency in early pregnancy (aOR: 3.40; 95% CI: 2.03–4.98 [17]) and offers potential physiological connections between vitamin D status and the progression of insulin resistance in pregnant women,"{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('consistent', 'INCOMPLETE_EVIDENCE'), ('potential', 'INCOMPLETE_EVIDENCE'), ('connections', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"Furthermore, studies have shown that vitamin D supports early placental development [44,45] in which, abnormal placentation can be a characteristic of a number of pregnancy complications including GDM, PE, sPTB and SGA [46]",{'INCOMPLETE_EVIDENCE'},"[('have_shown', 'INCOMPLETE_EVIDENCE'), ('can', 'INCOMPLETE_EVIDENCE')]"
6/2018,PMC6011374,Vitamin D metabolism in the placenta has been shown to be influenced by testosterone production and thus varies by fetal sex [35],"{'PROBABLE_UNDERSTANDING', 'SUPERFICIAL_RELATIONSHIP'}","[('influenced', 'SUPERFICIAL_RELATIONSHIP'), ('thus', 'PROBABLE_UNDERSTANDING')]"
6/2018,PMC6011374,"In this study, we observed marginal sex-specific differences between early pregnancy vitamin D status and pregnancy outcome where by high vitamin D status and carrying a male fetus was moderately associated with decreasing the risk of having any pregnancy complication","{'QUESTION_ANSWERED_BY_THIS_WORK', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'SUPERFICIAL_RELATIONSHIP'}","[('this_study', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('differences', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('associated', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"Conversely, high vitamin D status and carrying a female fetus was not associated with changing the risk of having any pregnancy complication",{'ALTERNATIVE_OPTIONS_CONTROVERSY'},"[('conversely', 'ALTERNATIVE_OPTIONS_CONTROVERSY')]"
6/2018,PMC6011374,"Indeed, for the risk of GDM an opposite effect of vitamin D status in early pregnancy was observed depending on fetal sex","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'SUPERFICIAL_RELATIONSHIP'}","[('opposite', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('effect', 'SUPERFICIAL_RELATIONSHIP'), ('depending_on', 'ALTERNATIVE_OPTIONS_CONTROVERSY')]"
6/2018,PMC6011374,This is similar to that which has previously been shown in the relationship between vitamin D status at ≤26 weeks’ gestation and placental pathology in pregnancy [51] suggesting that male and female fetuses respond differently to maternal vitamin D status,"{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('previously', 'INCOMPLETE_EVIDENCE'), ('relationship', 'SUPERFICIAL_RELATIONSHIP'), ('suggesting', 'INCOMPLETE_EVIDENCE')]"
6/2018,PMC6011374,Lack of statistically significant associations with other pregnancy complications may reflect the fact that this was a largely vitamin D-replete population (> 72% with serum 25(OH)D > 50 nmol/L) likely due to their residence latitude as low serum 25(OH)D was found in the SCOPE Ireland cohort [52],"{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'PROBLEM_COMPLICATION'}","[('may', 'INCOMPLETE_EVIDENCE'), ('likely', 'PROBABLE_UNDERSTANDING'), ('due_to', 'PROBLEM_COMPLICATION')]"
6/2018,PMC6011374,"Indeed many of the studies that have assessed the association between vitamin D status and adverse pregnancy outcome that have reported statistically significant differences have been in populations with higher rates of vitamin D deficiency [2,4]","{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('association', 'SUPERFICIAL_RELATIONSHIP'), ('have...been', 'INCOMPLETE_EVIDENCE')]"
6/2018,PMC6011374,High dose (> 2000 IU) vitamin D supplementation is associated with decreasing risk of pregnancy complications [23–25],{'SUPERFICIAL_RELATIONSHIP'},"[('associated', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"Furthermore, multivitamin supplements available during the study period contained very little (maximum 50 IU), if any, vitamin D and thus are an unlikely source of variation within the population",{'PROBABLE_UNDERSTANDING'},"[('thus', 'PROBABLE_UNDERSTANDING'), ('unlikely', 'PROBABLE_UNDERSTANDING')]"
6/2018,PMC6011374,Inconsistencies in the literature may also reflect other causative factors in which vitamin D is a mediator,"{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE'}","[('inconsistencies', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('may', 'INCOMPLETE_EVIDENCE'), ('other', 'ALTERNATIVE_OPTIONS_CONTROVERSY')]"
6/2018,PMC6011374,"During gestation, fetal demand for calcium increases and it is imperative that maternal vitamin D status remain adequate to support increased calcium absorption from the gut [54]",{'IMPORTANT_CONSIDERATION'},"[('imperative', 'IMPORTANT_CONSIDERATION')]"
6/2018,PMC6011374,"Therefore, vitamin D status may be important in populations where dietary calcium intake is low which is unlikely in the population of women studied here","{'QUESTION_ANSWERED_BY_THIS_WORK', 'PROBABLE_UNDERSTANDING', 'IMPORTANT_CONSIDERATION', 'INCOMPLETE_EVIDENCE'}","[('therefore', 'PROBABLE_UNDERSTANDING'), ('may_be', 'INCOMPLETE_EVIDENCE'), ('important', 'IMPORTANT_CONSIDERATION'), ('unlikely', 'PROBABLE_UNDERSTANDING'), ('here', 'QUESTION_ANSWERED_BY_THIS_WORK')]"
6/2018,PMC6011374,"In conclusion, once standardised against month of sampling, we demonstrate a protective effect of high vitamin D with GDM",{'SUPERFICIAL_RELATIONSHIP'},"[('effect', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"However, differences in vitamin D status between the women recruited in Adelaide and those recruited in Auckland reflect obvious difficulties in studying how vitamin D may support healthy pregnancies","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'EXPLICIT_QUESTION', 'DIFFICULT_TASK', 'INCOMPLETE_EVIDENCE'}","[('however', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('differences', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('difficulties', 'DIFFICULT_TASK'), ('how', 'EXPLICIT_QUESTION'), ('may', 'INCOMPLETE_EVIDENCE')]"
6/2018,PMC6011374,"A possible connection between fetal sex, vitamin D status and pregnancy complications reveals further questions and encourages continual research and discussion into the role of vitamin D in pregnancy, particularly in vitamin D replete populations","{'INCOMPLETE_EVIDENCE', 'FUTURE_WORK', 'SUPERFICIAL_RELATIONSHIP'}","[('possible', 'INCOMPLETE_EVIDENCE'), ('connection', 'SUPERFICIAL_RELATIONSHIP'), ('reveals', 'INCOMPLETE_EVIDENCE'), ('further questions', 'FUTURE_WORK'), ('encourages ... research', 'FUTURE_WORK'), ('role', 'SUPERFICIAL_RELATIONSHIP')]"
7/2018,PMC6039335,"One study reported that 1,25-dihydroxyvitamin D3inhibited lipid accumulation by inhibiting key adipogenic factors such as PPARG [143]",{'INCOMPLETE_EVIDENCE'},"[('one_study', 'INCOMPLETE_EVIDENCE')]"
7/2018,PMC6039335,Wang et al [144] suggested that the vitamin D receptor (VDR) competes with PPARG for binding to the retinoid X receptor (RXR),{'INCOMPLETE_EVIDENCE'},"[('suggested', 'INCOMPLETE_EVIDENCE')]"
7/2018,PMC6039335,Few in vivo studies have been performed on the effect of vitamin D on beef marbling,"{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('few...studies', 'INCOMPLETE_EVIDENCE'), ('have...been', 'INCOMPLETE_EVIDENCE'), ('effect', 'SUPERFICIAL_RELATIONSHIP')]"
7/2018,PMC6039335,"While vitamin A restriction improves marbling, but vitamin D restriction did not significantly affect marbling in Angus crossbred steers [133]","{'ANOMALY_CURIOUS_FINDING', 'SUPERFICIAL_RELATIONSHIP'}","[('while', 'ANOMALY_CURIOUS_FINDING'), ('affect', 'SUPERFICIAL_RELATIONSHIP')]"
7/2018,PMC6039335,Further study is needed to clarify the effects of dietary vitamin D on MS and QG in beef cattle,"{'FUTURE_WORK', 'SUPERFICIAL_RELATIONSHIP'}","[('further_study', 'FUTURE_WORK'), ('study...is_needed', 'FUTURE_WORK'), ('effects', 'SUPERFICIAL_RELATIONSHIP')]"
7/2018,PMC6039335,"Smith et al [145] suggested a possible connection between 1,25-dihydroxyvitamin D3and calcium homeostasis in the regulation of marbling","{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('suggested', 'INCOMPLETE_EVIDENCE'), ('possible', 'INCOMPLETE_EVIDENCE'), ('connection', 'SUPERFICIAL_RELATIONSHIP')]"
7/2018,PMC6039335,"The increase in blood 1,25-dihydroxyvitamin D3levels in response to decreased calcium intake may downregulate preadipocyte differentiation, thus decreasing beef marbling","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE'}","[('may', 'INCOMPLETE_EVIDENCE'), ('thus', 'PROBABLE_UNDERSTANDING')]"
7/2018,PMC6056931,"The nutrients most studied during pregnancy include B-vitamins (particularly folic acid), vitamin D, iron, long-chain polyunsaturated fatty acids (particularly n-3 fatty acids) and iodine [8,10].",{'INCOMPLETE_EVIDENCE'},"[('most_studied', 'INCOMPLETE_EVIDENCE')]"
